,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,num_sigpeaks_pt2,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq
RIOK3,0.05744459852576256,0,4.0,0.0,0.0,0.05744461479780642,,,,,,,,,,,
C18orf8,0,0,2.0,0.0,0.0,,,,,,,,,,,,
NPC1,0,0,4.0,0.0,1.0,0.23293292389917156,0.02029062425418821,,,,,,,,,,
Y_RNA-345,0,0,1.0,0.0,0.0,,,,,,,,,,,,
TTC39C,0.06997282803058624,0,8.0,0.0,0.0,0.16945557306323622,0.09958261815628569,0.03404949943889201,0.03267594203109839,,,,,,,,
IMPACT,0,0,2.0,0.0,0.0,0.18942698301494756,0.0008642180323689783,,,,,,,,,,
SS18,0.014556776732206345,0,2.0,0.0,0.0,0.07792457495704497,,,,,,,,,,,
RNF125,0,0,1.0,0.0,0.0,0.10157044719057023,,,,,,,,,,,
RNF138,0.21990269422531128,1,3.0,1.0,2.0,0.47783127614788135,0.09202504625090763,0.028991673933751808,,,,,,,,,
MAPRE2,0.038261838257312775,0,3.0,0.0,0.0,,,,,,,,,,,,
ZSCAN30,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF271,0,0,3.0,0.0,0.0,,,,,,,,,,,,
ZNF24,0.009939164854586124,0,3.0,0.0,0.0,0.05100693654219969,,,,,,,,,,,
INO80C,0.04221656545996666,0,1.0,0.0,0.0,,,,,,,,,,,,
GALNT1,0.07938969135284424,1,4.0,1.0,2.0,0.41141283516819016,0.22119023281752634,0.006084421488288227,,,,,,,,,
C18orf21,0.11797541379928589,0,1.0,0.0,0.0,0.11797543644882941,,,,,,,,,,,
RPRD1A,0,0,2.0,0.0,0.0,0.05420607377473929,,,,,,,,,,,
SLC39A6,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ELP2,0.12986664474010468,0,1.0,0.0,0.0,0.1298666893562256,,,,,,,,,,,
TPGS2,0.003549800720065832,0,1.0,0.0,0.0,,,,,,,,,,,,
KIAA1328,0,0,1.0,0.0,0.0,,,,,,,,,,,,
PIK3C3,0.10630806535482407,0,2.0,0.0,0.0,0.1063080811623712,,,,,,,,,,,
SETBP1,0.09128686785697937,1,12.0,1.0,1.0,0.2513044452673124,0.07536016767872632,0.05815558190767537,0.00905795917454635,0.00209556981029792,,,,,,,
EPG5,0.42262324690818787,1,3.0,1.0,1.0,0.42262323004509306,,,,,,,,,,,
PSTPIP2,0,1,3.0,1.0,1.0,0.3335677502904527,0.08620159394512704,,,,,,,,,,
ATP5A1,3.921628376701847e-05,0,5.0,0.0,0.0,0.14550022753259495,0.006776969047896453,,,,,,,,,,
HAUS1,0,1,4.0,0.0,1.0,0.4067769720785942,0.005707322523294159,,,,,,,,,,
C18orf25,0,1,4.0,0.0,0.0,0.35741066668478527,0.003097606569953463,,,,,,,,,,
PIAS2,0.3168412446975708,1,1.0,1.0,1.0,0.31684121366291496,,,,,,,,,,,
HDHD2,0.06676972657442093,0,2.0,0.0,0.0,0.0667697095389612,,,,,,,,,,,
IER3IP1-1,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SMAD2,0.05513693764805794,0,3.0,0.0,0.0,0.05513692519026427,,,,,,,,,,,
RP11-484L8.1,0,0,3.0,0.0,0.0,,,,,,,,,,,,
SMAD7,0.05457476153969765,0,3.0,0.0,1.0,0.21774961902365186,0.05317218015011283,,,,,,,,,,
DYM,0,0,3.0,0.0,0.0,,,,,,,,,,,,
C18orf32,0,1,2.0,1.0,1.0,0.46834594280006403,,,,,,,,,,,
RPL17,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ACAA2,0.03993633762001991,0,2.0,0.0,0.0,,,,,,,,,,,,
SCARNA17-2,0,0,2.0,0.0,0.0,0.19931203809919715,0.018511364263895446,,,,,,,,,,
SCARNA18-1,0,1,2.0,1.0,1.0,0.31356786627014727,0.015653334756128307,,,,,,,,,,
MYO5B,0,0,0.0,0.0,0.0,,,,,,,,,,,,
MBD1,0.14127887785434723,0,4.0,0.0,0.0,0.1724438383687277,0.1102180184494675,0.011895861941613508,9.21502885609415e-05,,,,,,,,
CXXC1,0.05194011330604553,0,3.0,0.0,0.0,0.1805713550212948,0.02509538498589055,0.018395966450243686,,,,,,,,,
ME2,0,1,1.0,1.0,1.0,0.2649546007828498,,,,,,,,,,,
ELAC1,0.0025683511048555374,0,1.0,0.0,0.0,,,,,,,,,,,,
SMAD4,0,0,0.0,0.0,0.0,,,,,,,,,,,,
MEX3C,0,0,1.0,0.0,0.0,,,,,,,,,,,,
MBD2,0,0,3.0,0.0,0.0,,,,,,,,,,,,
POLI,0,0,4.0,0.0,1.0,0.2754399368980505,0.21873673266634996,0.034827909452030556,,,,,,,,,
C18orf54,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SNRPGP2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
TXNL1,0.008363371714949608,0,1.0,0.0,0.0,,,,,,,,,,,,
WDR7,0,0,4.0,0.0,0.0,0.18062959518807098,,,,,,,,,,,
FECH,0.2952289283275604,1,3.0,1.0,1.0,0.37967585222081607,0.030165250259064726,,,,,,,,,,
NARS,0.16152989864349365,0,2.0,0.0,0.0,0.16152988953353287,,,,,,,,,,,
RP11-35G9.3,0.011735524982213974,1,4.0,0.0,1.0,0.30911883782143235,0.0005204958165088946,,,,,,,,,,
MALT1,0.2058691680431366,0,3.0,0.0,1.0,0.20826603589810275,0.028774176744416437,,,,,,,,,,
SEC11C,0.1869603991508484,1,1.0,1.0,0.0,0.1869603806868238,,,,,,,,,,,
LMAN1,0,0,1.0,0.0,0.0,0.0719490361694145,,,,,,,,,,,
PMAIP1,0.10114549100399017,0,2.0,0.0,0.0,0.10114553184723869,,,,,,,,,,,
PIGN,0.09396542608737946,0,1.0,0.0,0.0,0.09396544909426703,,,,,,,,,,,
KIAA1468,0,0,1.0,0.0,1.0,0.2524366213402271,,,,,,,,,,,
ZCCHC2,0.02695554494857788,0,5.0,0.0,0.0,0.22196141414292558,0.09596869619257234,0.030487389151352597,0.0006812205904573834,,,,,,,,
BCL2,0.0005669108359143138,0,3.0,0.0,0.0,,,,,,,,,,,,
snoU13-200,0,0,5.0,0.0,0.0,0.07753652714619806,,,,,,,,,,,
KDSR,0,0,2.0,0.0,0.0,0.14614755889152145,,,,,,,,,,,
RP11-635N19.1,0.001964985392987728,0,3.0,0.0,0.0,,,,,,,,,,,,
VPS4B,0.04712308570742607,0,1.0,0.0,0.0,,,,,,,,,,,,
SERPINB8,0.015703873708844185,0,3.0,0.0,0.0,0.07103882364434776,,,,,,,,,,,
RP11-421N8.1,0,0,0.0,0.0,0.0,,,,,,,,,,,,
TMX3,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CD226,0.14285074174404144,1,8.0,0.0,0.0,0.33669549222217793,0.28930270364593996,0.07611485323440523,0.04953311644606011,0.04888154912816114,,,,,,,
RTTN,0.0478859506547451,0,1.0,0.0,0.0,,,,,,,,,,,,
TIMM21,0,0,1.0,0.0,0.0,0.1866633072411297,,,,,,,,,,,
CYB5A,0.20826055109500885,0,1.0,0.0,1.0,0.20826056863655723,,,,,,,,,,,
CNDP2,0.45267587900161743,1,2.0,1.0,1.0,0.48704918119272345,0.041910670424386925,,,,,,,,,,
LINC00909,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF407,0.021219054237008095,0,3.0,0.0,0.0,0.10475022392841521,,,,,,,,,,,
ZADH2,0.18711385130882263,0,2.0,0.0,0.0,0.18711386281148606,,,,,,,,,,,
TSHZ1,0,0,2.0,0.0,0.0,0.198901333509523,0.022551884147960173,,,,,,,,,,
ZNF236,0.002672193106263876,0,1.0,0.0,0.0,,,,,,,,,,,,
MBP,0.0293225459754467,1,8.0,0.0,2.0,0.3272934613509031,0.03724907028608967,0.01230600010088955,0.007498226495144368,,,,,,,,
ATP9B,0.04325958713889122,1,4.0,0.0,1.0,0.2740139208150644,0.006644146699811693,,,,,,,,,,
NFATC1,0.05004193261265755,0,7.0,0.0,0.0,0.050041922766723854,,,,,,,,,,,
CTDP1,0.018209639936685562,0,1.0,0.0,0.0,,,,,,,,,,,,
PQLC1,0.07261627167463303,0,5.0,0.0,0.0,0.07261626909295177,,,,,,,,,,,
HSBP1L1,0.007951389998197556,0,4.0,0.0,0.0,,,,,,,,,,,,
TXNL4A,0.04168223217129707,1,6.0,0.0,2.0,0.48348583042706944,0.0002368370947577436,,,,,,,,,,
RBFA,0.04368351399898529,0,2.0,0.0,0.0,,,,,,,,,,,,
ADNP2,0.05122660472989082,0,2.0,0.0,0.0,0.051226600297352064,,,,,,,,,,,
CDC34,0.00648068031296134,1,5.0,1.0,1.0,0.38262784151560336,0.01566213706160157,,,,,,,,,,
AC009005.2,0.39588120579719543,1,2.0,1.0,1.0,0.3958811663319115,,,,,,,,,,,
BSG,0,0,3.0,0.0,0.0,,,,,,,,,,,,
POLRMT,0,0,4.0,0.0,1.0,0.19628373422096898,0.15247904328412493,0.034066691660405456,0.0071516721828002285,,,,,,,,
RNF126,0.0008270632824860513,0,3.0,0.0,0.0,0.1663096726061243,,,,,,,,,,,
PTBP1,0.07024473696947098,0,1.0,0.0,0.0,0.07024474089859578,,,,,,,,,,,
WDR18,0.075355164706707,0,3.0,0.0,0.0,0.1803450569445986,0.017940954336389026,,,,,,,,,,
TMEM259,0.10846611857414246,0,8.0,0.0,0.0,0.21441313194787756,0.032424565194714636,0.0008776048669914567,0.00046632953194431474,,,,,,,,
CNN2,0.08714409172534943,0,6.0,0.0,1.0,0.20961510260855026,0.16355218147280595,0.05451654537926778,0.01918832340724604,,,,,,,,
ABCA7,0.09953123331069946,1,8.0,1.0,1.0,0.3432229673538204,0.06683331246427111,0.023129800838882428,0.00938709941691157,0.008388501335313221,,,,,,,
HMHA1,0.008602099493145943,1,11.0,1.0,1.0,0.3539100871217292,0.07329398955458333,0.04805181626892602,0.001551367433486656,,,,,,,,
POLR2E,0.027363218367099762,0,9.0,1.0,1.0,0.15178738268835343,0.1382198364323077,0.0035194685725351543,,,,,,,,,
GPX4,0.05584976449608803,1,9.0,0.0,0.0,0.25131351041990396,0.07464355735682646,0.005456220566107103,,,,,,,,,
ATP5D,7.871604611864313e-05,0,7.0,0.0,0.0,0.22347948669648407,0.009812650338997241,,,,,,,,,,
CIRBP,0.4393470883369446,1,11.0,1.0,1.0,0.26587771026533574,0.11767030844694637,0.037514418434874255,0.03700135009859186,0.030898256559687632,0.006611202274652542,,,,,,
C19orf24,0.19019389152526855,1,8.0,1.0,2.0,0.3752173483081772,0.10965393124499866,0.028806339272429433,0.023139430053610115,0.01408765985470734,0.006472053457534222,0.002250754095449111,,,,,
MUM1,0,0,2.0,0.0,1.0,0.24234065120692388,,,,,,,,,,,
NDUFS7,0.0004498072958085686,0,3.0,0.0,0.0,0.0574431121613703,,,,,,,,,,,
GAMT,0,0,3.0,0.0,0.0,,,,,,,,,,,,
RPS15,0.0003595393500290811,0,4.0,0.0,0.0,0.1475885352608167,,,,,,,,,,,
C19orf25,0.15667498111724854,1,4.0,0.0,1.0,0.31447267831992604,0.004352974057762483,0.003235375692875338,0.0012258978831381276,,,,,,,,
UQCR11-1,0.018062938004732132,0,3.0,0.0,0.0,0.11714438298910873,,,,,,,,,,,
TCF3,0.2716211676597595,1,5.0,1.0,1.0,0.23207329092058798,0.05449671032455591,,,,,,,,,,
KLF16,0.012152248062193394,1,7.0,0.0,0.0,0.40377819227858164,0.0050215796770153665,,,,,,,,,,
CTB-31O20.2,0,1,6.0,1.0,2.0,0.2920277236237015,0.040833638899880016,0.009008733270214463,0.0010471685992671778,,,,,,,,
SCAMP4,0.04587053507566452,0,9.0,0.0,0.0,0.06876527103527826,,,,,,,,,,,
CSNK1G2,0.16170015931129456,0,4.0,0.0,0.0,0.3176958094977813,0.011396870063679093,0.006116928913923367,,,,,,,,,
MKNK2,0.08730427920818329,0,2.0,0.0,0.0,0.08730428688300625,,,,,,,,,,,
MOB3A,8.389575668843463e-05,0,1.0,0.0,0.0,,,,,,,,,,,,
AP3D1,0.030689699575304985,1,12.0,2.0,2.0,0.47586681312314566,0.0016511038042215645,,,,,,,,,,
PLEKHJ1,0.1136413961648941,0,6.0,0.0,0.0,0.15288593496045558,0.09151736508552509,0.04760811317690469,,,,,,,,,
SF3A2,0,0,2.0,0.0,0.0,0.09708730270107367,,,,,,,,,,,
OAZ1,0.18423330783843994,0,5.0,0.0,0.0,0.18423336834139278,,,,,,,,,,,
C19orf35,0.08678711205720901,0,4.0,0.0,0.0,0.14300014437447572,0.009412920600527855,0.00027166209612228845,,,,,,,,,
LSM7,0,1,2.0,1.0,1.0,0.34225495623951663,,,,,,,,,,,
TIMM13,0.004020245745778084,1,5.0,1.0,1.0,0.2669968946399106,0.0354696154245329,,,,,,,,,,
LMNB2,0,0,2.0,0.0,0.0,0.05089456239840125,,,,,,,,,,,
GADD45B,0.028002718463540077,0,5.0,0.0,0.0,0.16697227561031183,,,,,,,,,,,
SLC39A3,0.19829587638378143,0,3.0,0.0,0.0,0.28390388329320315,0.004420992399897075,,,,,,,,,,
ZNF57,0.08746044337749481,0,1.0,0.0,0.0,0.0874604333730769,,,,,,,,,,,
ZNF77,0.005439852364361286,1,3.0,1.0,1.0,0.29007650192682716,,,,,,,,,,,
AES,0.11375567317008972,0,2.0,0.0,0.0,0.16920158202606533,0.006870453657497638,,,,,,,,,,
GNA15,0,0,2.0,0.0,1.0,0.25427956634769955,0.03027182427446623,,,,,,,,,,
S1PR4,0,0,4.0,0.0,0.0,0.12963023000958496,,,,,,,,,,,
NCLN,0.07981736212968826,1,5.0,0.0,0.0,0.32701855114677125,0.025922045518427264,0.00458591440946578,0.0008658622655031171,,,,,,,,
HMG20B,0.04295789822936058,0,2.0,0.0,0.0,,,,,,,,,,,,
PIP5K1C,0,0,2.0,0.0,0.0,0.055459020352259455,,,,,,,,,,,
APBA3,0,0,4.0,0.0,0.0,0.15301531053733514,0.010059691618083675,,,,,,,,,,
MRPL54,0,0,3.0,0.0,0.0,0.14361557647695475,,,,,,,,,,,
MATK,0.014837603084743023,1,5.0,1.0,1.0,0.6019170561596714,0.04640241736482082,0.01856189247847491,,,,,,,,,
EEF2,0.08931367099285126,0,2.0,0.0,0.0,0.08931364168509445,,,,,,,,,,,
PIAS4,0.15677236020565033,0,3.0,0.0,0.0,0.15677235337683446,,,,,,,,,,,
MAP2K2,0.002790814032778144,0,2.0,0.0,1.0,0.2935018628751005,,,,,,,,,,,
CREB3L3,0.13133154809474945,0,5.0,0.0,0.0,0.14624510727393805,0.06844151844700465,0.003792324575534368,,,,,,,,,
SIRT6,0.19123154878616333,0,1.0,0.0,0.0,0.19123152669640367,,,,,,,,,,,
CCDC94,7.77046661823988e-05,0,1.0,0.0,0.0,,,,,,,,,,,,
SH3GL1,0,0,2.0,0.0,1.0,0.22331023689598506,0.02947296426118817,,,,,,,,,,
CHAF1A,0.10945470631122589,0,4.0,0.0,1.0,0.3283683743342114,0.06264713798332221,0.0278113308486016,,,,,,,,,
UBXN6,0,0,2.0,0.0,0.0,0.07173624835750624,,,,,,,,,,,
HDGFRP2,0.002852273639291525,0,2.0,0.0,0.0,,,,,,,,,,,,
C19orf10,0,0,2.0,0.0,0.0,,,,,,,,,,,,
DPP9,0.0064385682344436646,0,1.0,0.0,0.0,,,,,,,,,,,,
PLIN3,0.113607257604599,0,5.0,0.0,0.0,0.18401741695423735,0.0035154211566923517,,,,,,,,,,
ARRDC5,0,0,4.0,0.0,1.0,0.2560915207553056,0.03319184641757099,,,,,,,,,,
SAFB2,0,0,1.0,0.0,0.0,0.09889185531537639,,,,,,,,,,,
SAFB,0.1302967667579651,0,1.0,0.0,0.0,0.13029680769008928,,,,,,,,,,,
RPL36,0.032180413603782654,0,4.0,0.0,0.0,0.07814833417888628,,,,,,,,,,,
C19orf70,0,0,4.0,0.0,0.0,0.15414099828350622,0.0054698320496630514,,,,,,,,,,
LONP1,0.04358312487602234,0,1.0,0.0,0.0,,,,,,,,,,,,
DUS3L,0.1699466109275818,0,1.0,0.0,0.0,0.16994657264889276,,,,,,,,,,,
NDUFA11,0,0,1.0,0.0,0.0,0.1049649704275157,,,,,,,,,,,
VMAC,0.014304026030004025,0,1.0,0.0,0.0,,,,,,,,,,,,
RANBP3,0.025613117963075638,0,1.0,0.0,0.0,,,,,,,,,,,,
CTC-232P5.1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
CTC-503J8.6,0,0,0.0,0.0,0.0,,,,,,,,,,,,
CLPP,0,0,2.0,0.0,0.0,0.20446044227737892,0.0023652869887481475,,,,,,,,,,
ALKBH7,0.0003503142506815493,0,2.0,0.0,0.0,,,,,,,,,,,,
GTF2F1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
DENND1C,0,0,5.0,0.0,0.0,0.09732458707309899,,,,,,,,,,,
CD70,0,1,6.0,4.0,4.0,0.5597385148444115,0.09183672878700472,0.06101689850994908,0.019426894737044988,0.010816148875406613,0.0009944213484901201,,,,,,
TNFSF14,0,0,2.0,0.0,0.0,0.11097620264847098,,,,,,,,,,,
GPR108,0.3840353488922119,1,4.0,1.0,1.0,0.3840353508232836,,,,,,,,,,,
TRIP10,0,0,2.0,0.0,0.0,,,,,,,,,,,,
SH2D3A,0.005091498605906963,0,3.0,0.0,0.0,,,,,,,,,,,,
VAV1,0.11155883967876434,1,5.0,0.0,0.0,0.29794803319611185,0.053935308573194535,0.010941842354761776,,,,,,,,,
ZNF557,0.008917717263102531,0,1.0,0.0,0.0,,,,,,,,,,,,
MCOLN1,0.016555195674300194,0,3.0,0.0,0.0,,,,,,,,,,,,
PNPLA6,0.15010499954223633,0,3.0,0.0,0.0,0.15010502325210145,,,,,,,,,,,
XAB2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
PET100,0,0,0.0,0.0,0.0,,,,,,,,,,,,
STXBP2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
SNAPC2,0.003871841123327613,0,5.0,0.0,1.0,0.24802988648557353,,,,,,,,,,,
TIMM44,0.03760535269975662,0,5.0,2.0,2.0,0.26273895272582826,0.254575914848249,0.07783908950096396,,,,,,,,,
ELAVL1,0.08335728198289871,0,2.0,0.0,0.0,0.08335730862459917,,,,,,,,,,,
CTD-2325M2.1,0,0,2.0,0.0,0.0,0.05974700004529773,,,,,,,,,,,
CERS4,0.2991109788417816,0,2.0,0.0,1.0,0.19099537962130095,0.1288790981221486,,,,,,,,,,
CD320,0.11385045945644379,0,4.0,0.0,0.0,0.13395938126762658,0.09442848579967777,0.015102332393661846,,,,,,,,,
RPS28,0,0,3.0,0.0,0.0,0.0780175120385177,,,,,,,,,,,
KANK3,0,1,3.0,1.0,1.0,0.3733855176045908,0.08026060281420225,,,,,,,,,,
RAB11B-AS1,0.021992135792970657,1,2.0,1.0,1.0,0.49333721891151466,,,,,,,,,,,
RAB11B,0,0,4.0,0.0,0.0,0.06073406771245219,,,,,,,,,,,
MARCH2,0.01006236020475626,0,3.0,0.0,0.0,0.08057437578908415,,,,,,,,,,,
HNRNPM,0,1,4.0,2.0,2.0,0.46449324495922145,0.00018203578479591954,,,,,,,,,,
MYO1F,0,0,2.0,0.0,0.0,0.15589628858493,,,,,,,,,,,
ZNF317,0.00010042046051239595,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF559,0,0,2.0,0.0,0.0,0.13917349734929338,,,,,,,,,,,
ZNF266,0.08814453333616257,0,1.0,0.0,0.0,0.08814452528460666,,,,,,,,,,,
ZNF426,0.005476955324411392,0,2.0,0.0,0.0,0.10386766999891359,,,,,,,,,,,
ZNF121,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF561,0.061570703983306885,0,2.0,0.0,0.0,0.15911656790727977,0.01337279871347286,,,,,,,,,,
C19orf82,0,1,2.0,1.0,1.0,0.4550713799435975,0.17360645760647464,,,,,,,,,,
ZNF562,0.02542264759540558,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF846,0.010953889228403568,0,3.0,0.0,0.0,0.08316535555608927,,,,,,,,,,,
FBXL12,0.008477567695081234,0,5.0,0.0,0.0,0.09776148639874596,,,,,,,,,,,
UBL5,0.0033164266496896744,0,4.0,0.0,0.0,0.10392228900217775,,,,,,,,,,,
PIN1,0,0,5.0,0.0,0.0,0.0766085673953832,,,,,,,,,,,
OLFM2,0,0,0.0,0.0,0.0,,,,,,,,,,,,
C19orf66,0.03267057240009308,0,2.0,0.0,1.0,0.26533368541067454,,,,,,,,,,,
EIF3G,0.00038587223389185965,0,2.0,0.0,0.0,,,,,,,,,,,,
DNMT1,0.004637949634343386,1,8.0,0.0,0.0,0.2484654251647355,0.014310250396728497,0.013202914150653501,,,,,,,,,
CTD-2369P2.2,0,0,5.0,0.0,0.0,0.14414335336913944,,,,,,,,,,,
MRPL4,0.06763681769371033,0,4.0,0.0,0.0,0.06763680975950959,,,,,,,,,,,
ICAM1,0.051684871315956116,1,7.0,2.0,2.0,0.31625613009073134,0.02208712305086575,0.0004836684875500763,0.00041526417821218783,1.739741978409114e-05,,,,,,,
ICAM3,0.009539365768432617,0,2.0,0.0,0.0,,,,,,,,,,,,
TYK2,0.006968807429075241,0,4.0,0.0,0.0,,,,,,,,,,,,
CDC37,0.23305831849575043,0,7.0,1.0,2.0,0.26581476601491205,0.1302879205586297,0.047745139497695814,0.03947696036775631,0.0005386813587011229,,,,,,,
PDE4A,0.04649421200156212,1,10.0,1.0,1.0,0.2837671329554188,0.05797752970123919,0.021144893775714806,,,,,,,,,
KEAP1,0.000637439894489944,0,7.0,0.0,0.0,0.06086813913873922,,,,,,,,,,,
S1PR5,0.22624216973781586,0,8.0,0.0,2.0,0.2181810261891476,0.049597697963443245,0.04092683171900018,0.011189633283869843,0.009067022120254158,0.003137380237505381,,,,,,
KRI1,0.07266436517238617,0,4.0,0.0,1.0,0.19030716726511687,0.02849677237464318,,,,,,,,,,
CDKN2D,0.01392892375588417,0,4.0,0.0,0.0,,,,,,,,,,,,
SLC44A2,0,1,5.0,0.0,0.0,0.5005669772012752,0.04495257732810426,0.012952285279214397,,,,,,,,,
ILF3-AS1,0,0,3.0,0.0,0.0,0.09179162451378635,,,,,,,,,,,
ILF3,0.025705283507704735,0,3.0,0.0,0.0,0.10772574456628216,,,,,,,,,,,
QTRT1,0,0,4.0,0.0,0.0,0.14560774441216892,,,,,,,,,,,
DNM2,0.0005610662046819925,1,10.0,0.0,0.0,0.28756080039835247,0.1573762725393142,0.04509035671834943,0.02908792025523022,0.008694065890940749,,,,,,,
TMED1,0,0,2.0,0.0,1.0,0.20014105559934317,,,,,,,,,,,
YIPF2,0.1932714432477951,0,2.0,0.0,0.0,0.1757824652619461,0.02503409114515762,,,,,,,,,,
C19orf52,0,0,1.0,0.0,0.0,,,,,,,,,,,,
SMARCA4,0.019785696640610695,0,2.0,0.0,0.0,0.19066441061507777,,,,,,,,,,,
LDLR,0.006732820533216,0,3.0,0.0,0.0,,,,,,,,,,,,
TMEM205,0,1,4.0,1.0,1.0,0.29005592314853185,,,,,,,,,,,
CCDC159,0,0,4.0,0.0,0.0,0.25451682766775363,0.007676758179247672,0.0010197850229536755,,,,,,,,,
SWSAP1,0,0,6.0,0.0,0.0,0.11629064385188292,,,,,,,,,,,
EPOR,0.007397879380732775,1,3.0,1.0,1.0,0.34506444385152935,,,,,,,,,,,
PRKCSH,0.07366147637367249,0,3.0,0.0,0.0,0.07366150905125556,,,,,,,,,,,
ECSIT,0.07116211950778961,2,7.0,0.0,0.0,0.29264472977190553,0.24994527999650348,0.09453417605390312,0.07361263427483895,0.0009870889559839694,,,,,,,
ELOF1,0,1,7.0,1.0,1.0,0.24874295913777322,0.0003193591460222979,0.00022666412617934238,,,,,,,,,
ZNF627,0.2070102095603943,1,9.0,0.0,2.0,0.35922224924924273,0.053551007232084634,0.013718492212599274,0.0016337244471595852,,,,,,,,
ACP5,0.03055725246667862,0,4.0,0.0,0.0,0.13052682534638776,,,,,,,,,,,
ZNF441,0,0,2.0,0.0,0.0,0.15374094096697682,0.031530274090836787,,,,,,,,,,
ZNF700,0,0,1.0,0.0,0.0,0.1468778483229836,,,,,,,,,,,
CTD-2006C1.2,0,0,2.0,0.0,0.0,0.09698034497786207,,,,,,,,,,,
ZNF136,0.08601854741573334,0,2.0,0.0,0.0,0.16499943204615863,0.001302704284987952,,,,,,,,,,
ZNF44,0,0,2.0,0.0,0.0,,,,,,,,,,,,
ZNF799,0,0,1.0,0.0,0.0,,,,,,,,,,,,
ZNF443,0.22913269698619843,0,2.0,0.0,1.0,0.2243181742584851,0.01334620530795918,,,,,,,,,,
ZNF791,0.05326700583100319,0,2.0,0.0,0.0,0.05326702040337016,,,,,,,,,,,
MAN2B1,0,1,5.0,2.0,2.0,0.5098918049994263,0.05273267665037252,0.03584555107172588,,,,,,,,,
WDR83,0.0624379962682724,0,4.0,0.0,1.0,0.18488139264839534,0.03055034052703656,,,,,,,,,,
WDR83OS,0,1,4.0,0.0,1.0,0.25942260967508507,0.004092689336631318,1.8027434844959606e-05,,,,,,,,,
DHPS,0.09082304686307907,0,3.0,0.0,0.0,0.09082304947702771,,,,,,,,,,,
TNPO2,0.019035210832953453,1,4.0,0.0,0.0,0.2882263821859884,0.007412089159524638,,,,,,,,,,
C19orf43,0,0,6.0,0.0,0.0,0.14780836822739962,0.0038482698841527307,0.00036466315801735906,,,,,,,,,
ASNA1,0.009396325796842575,1,4.0,0.0,2.0,0.4420959301642079,0.020494337372399987,0.005451656796475461,,,,,,,,,
HOOK2,0.05440263822674751,0,13.0,1.0,1.0,0.19313401937288113,0.14839768945600254,0.14095118126755546,0.10787862061351912,0.10533646621921407,0.042860062801161086,0.0060162157471660566,,,,,
JUNB,0.08771281689405441,0,8.0,0.0,0.0,0.14205791723792055,0.0017377771421223736,,,,,,,,,,
PRDX2,0.11242209374904633,0,2.0,0.0,0.0,0.11242206013186715,,,,,,,,,,,
RNASEH2A,0.024050505831837654,1,9.0,0.0,3.0,0.45696569685355465,0.04246471043232395,0.04176429876713878,0.03849888589480358,0.038362580339568325,0.0035611391397279584,,,,,,
DNASE2,0,1,7.0,1.0,1.0,0.47025311426837374,0.13937932463878244,0.1072335147867196,,,,,,,,,
GCDH,0.11412428319454193,1,6.0,0.0,1.0,0.2611888728201124,0.00875700328674041,,,,,,,,,,
FARSA,1.5684789104852825e-05,0,5.0,0.0,0.0,0.06297868648715543,,,,,,,,,,,
CALR,0.07877273112535477,1,8.0,2.0,3.0,0.29034408136381235,0.09056652105582824,0.015702811682446183,0.0004252706628849561,,,,,,,,
RAD23A,0.0010625040158629417,1,8.0,0.0,0.0,0.2694218291165783,0.018246538903600798,0.004513091993861919,,,,,,,,,
GADD45GIP1,0,0,2.0,0.0,0.0,,,,,,,,,,,,
TRMT1,0.012667705304920673,1,9.0,0.0,0.0,0.2897598270839933,0.02940610841847525,0.012524253851308556,0.005914844082465562,0.002897089646646036,,,,,,,
STX10,0.09506203979253769,1,7.0,2.0,2.0,0.4374532860194756,0.11045733346139609,0.05438762751035411,0.01923368314748047,,,,,,,,
IER2,0,0,9.0,0.0,0.0,0.23893688054271583,0.11603401397674781,0.007663103751607802,,,,,,,,,
CCDC130,0.0005163829191587865,0,3.0,0.0,0.0,,,,,,,,,,,,
MRI1,0,1,4.0,1.0,1.0,0.45558877903638223,0.0787683664851409,0.00013445520155314856,,,,,,,,,
C19orf53,0,0,4.0,0.0,0.0,,,,,,,,,,,,
CC2D1A,0.08006897568702698,1,6.0,0.0,0.0,0.4342721642074764,0.060293389465441695,0.005530807723714896,0.00016555085338266232,,,,,,,,
