,TSS R2,Enhancer R2
LIMS1,0.003324386663734913,0.04828023910522461
RANBP2,0.049672480672597885,0.004715138580650091
CCDC138,0.01004836242645979,0.0
LINC00116,0.0,0.02427639812231064
BUB1,0.015300486236810684,0.05830659344792366
BCL2L11,0.01225321926176548,0.014826207421720028
MIR4435-1HG,0.07422604411840439,0.4017831087112427
AC017002.1,0.0,0.1354193091392517
ANAPC1,0.10205208510160446,0.16802328824996948
TMEM87B,0.2653304636478424,0.0
ZC3H8,0.0,0.12366729974746704
POLR1B,0.09461471438407898,0.0
CHCHD5,0.08167391270399094,0.027784058824181557
SLC20A1,0.0011171045480296016,0.034357815980911255
CKAP2L,0.028868358582258224,0.16039803624153137
PSD4,0.0,0.235322043299675
PAX8-AS1,0.44821372628211975,0.37272748351097107
CBWD2,0.029540272429585457,0.12374474108219147
RPL23AP7,0.0,0.10700028389692307
RABL2A,0.022004008293151855,0.10390608012676239
SLC35F5,0.032758042216300964,0.0
ACTR3,0.0011433579493314028,0.16979239881038666
DDX18,0.00598409166559577,0.20664314925670624
CCDC93,0.17956574261188507,0.08946046233177185
INSIG2,0.0,0.16985300183296204
C2orf76,0.0,0.09150274097919464
DBI,0.04172250255942345,0.0034125898964703083
TMEM177,0.051121439784765244,0.0
PTPN4,0.08873948454856873,0.1769474297761917
RALB,0.08171495050191879,0.12283948063850403
CLASP1,0.25399330258369446,0.09675853699445724
RNU4ATAC,0.0,0.11557245999574661
NIFK-AS1,0.00022731411445420235,0.0005430833552964032
NIFK,0.0,0.04726755991578102
TSN,0.09312178194522858,0.30079391598701477
GYPC,0.0,0.30955010652542114
BIN1,0.013469744473695755,0.08283082395792007
ERCC3,5.2048351790290326e-05,0.0
MAP3K2,0.06323068588972092,0.25597065687179565
IWS1,0.14722883701324463,0.015612428076565266
WDR33,0.019905010238289833,0.0524933785200119
RP5-935K16.1,0.0,0.1224931925535202
POLR2D,0.0205138698220253,0.02163134329020977
SAP130,0.025364438071846962,0.0
UGGT1,0.05962226167321205,0.0
CCDC74B,0.0,0.23619605600833893
SMPD4,0.2118925303220749,0.2625002861022949
MZT2B,0.0552179254591465,0.29166966676712036
CCDC115,0.0,0.04844609647989273
IMP4,0.029208404943346977,0.0
PTPN18,0.13600443303585052,0.16763395071029663
FAM168B,0.29706576466560364,0.12267963588237762
PLEKHB2,0.0,0.10424426198005676
MZT2A,0.022807519882917404,0.02345767244696617
CCDC74A,0.18470324575901031,0.22095084190368652
C2orf27A,0.0,0.0162979606539011
MGAT5,0.0,0.18100214004516602
CCNT2,0.0,0.10399623215198517
RAB3GAP1,0.0,0.3783963620662689
R3HDM1,0.0,0.0061590117402374744
UBXN4,0.06662367284297943,0.0
MCM6,0.0,0.1170048788189888
DARS,0.0,0.31730711460113525
CXCR4,0.10300706326961517,0.0
SPOPL,0.0,0.15846186876296997
ARHGAP15,0.09104023873806,0.2109135240316391
GTDC1,0.037889350205659866,0.22029225528240204
ZEB2,0.21016691625118256,0.248805969953537
ACVR2A,0.18278372287750244,0.0
ORC4,0.095319002866745,0.0
MBD5,0.0,0.038123343139886856
EPC2,0.00041974164196290076,0.028491195291280746
LYPD6B,0.13639695942401886,0.19271409511566162
MMADHC,0.26439571380615234,0.04024416208267212
RBM43,0.0,0.3440105617046356
NMI,0.0,0.13479256629943848
RIF1,0.007349763531237841,0.08701910078525543
ARL5A,0.0,0.005266887601464987
STAM2,0.07104140520095825,0.0
PRPF40A,6.86700368532911e-05,0.010185095481574535
ARL6IP6,0.0,0.025928033515810966
NR4A2,0.43610090017318726,0.24198360741138458
GPD2,0.0013369478983804584,0.07565600425004959
ERMN,0.13826894760131836,0.0616733618080616
CYTIP,0.4045614004135132,0.1810598373413086
AC019201.1,0.08156688511371613,0.23043575882911682
ACVR1,0.20501118898391724,0.01805303432047367
RNU6-436P,0.0,0.1907869577407837
PKP4,0.0,0.000740599469281733
BTF3L4P2,0.0,0.0
WDSUB1,0.027201594784855843,0.0
BAZ2B,0.04222412779927254,0.0
AC009961.3,0.0,0.07684507220983505
MARCH7,0.22660160064697266,0.0
LY75,0.0,0.0041381195187568665
RBMS1,0.0022178608924150467,0.410891592502594
TANK,0.07305414974689484,0.427869975566864
PSMD14,0.01452620793133974,0.05452420562505722
SLC4A10,0.0,0.4166281521320343
DPP4,5.224690994509729e-06,0.5471117496490479
AC008063.2,0.2390710711479187,0.50200355052948
TIMM8AP1,0.0,0.07729393988847733
IFIH1,0.0,0.3737369477748871
GCA,0.139812171459198,0.0
GALNT3,0.008080602623522282,0.001635186024941504
AC009495.2,0.0,0.14483635127544403
TTC21B,0.10298790037631989,0.04112821817398071
STK39,0.0,0.1524471789598465
FASTKD1,0.0,0.11405258625745773
PPIG,5.47940653632395e-05,0.016126230359077454
PHOSPHO2,0.0,0.12405149638652802
SSB,0.0965929627418518,0.000503478164318949
METTL5,0.004327585455030203,0.03618239611387253
UBR3,0.0,0.1471663862466812
GORASP2,0.0,0.029104165732860565
TLK1,0.03498024493455887,3.4649809094844386e-05
METTL8,0.1043429896235466,0.0
DCAF17,0.0,0.001759501057676971
AC007969.4,0.0,0.0
AC007969.5,0.0,0.0
DYNC1I2,0.018151938915252686,0.0
SLC25A12,0.1988537758588791,0.06709112972021103
HAT1,0.1643538773059845,0.025772368535399437
ITGA6,1.0042968767720595e-07,0.13752403855323792
AC093818.1,0.0,0.6156867146492004
PDK1,0.004837315529584885,0.0
SP3,0.003957569599151611,0.0
OLA1,0.054360467940568924,0.0
CIR1,0.05220920220017433,0.0
SCRN3,0.0,0.0016648033633828163
GPR155,0.0,0.29593759775161743
WIPF1,0.08877965807914734,0.042325232177972794
ATF2,0.005219156388193369,0.013145952485501766
ATP5G3,0.0,0.0005580188590101898
KIAA1715,0.0,0.003202583407983184
AC016739.2,0.0,0.0
MTX2,0.0,0.22668685019016266
HNRNPA3,0.0017611128278076649,0.0648060068488121
NFE2L2,0.19891253113746643,0.27725985646247864
AGPS,0.0,0.00012207379040773958
RBM45,0.0,0.03155253082513809
AC009948.5,0.0,0.14802725613117218
PRKRA,0.01867610402405262,0.10238899290561676
FKBP7,0.005863754078745842,0.07181362062692642
PLEKHA3,0.09912926703691483,0.24252276122570038
TTN-AS1,0.0675443708896637,0.19386714696884155
CCDC141,0.0,0.4302463233470917
CWC22,0.005422992631793022,0.0
UBE2E3,0.0059935650788247585,0.0848701149225235
AC104820.2,0.0,0.522242546081543
ITGA4,0.0036474925000220537,0.026138177141547203
CERKL,0.0,0.0
SSFA2,0.23265774548053741,0.0
DNAJC10,0.13847273588180542,0.0
NUP35,0.0,0.37440866231918335
ZC3H15,0.012889589183032513,0.0
ITGAV,0.0,0.0762191191315651
COL5A2,0.0,0.1456458568572998
WDR75,0.003804659005254507,0.0
ASNSD1,0.0,0.13754379749298096
ANKAR,0.007636855356395245,0.35748666524887085
OSGEPL1,0.04393487051129341,0.16664431989192963
ORMDL1,0.0,0.4975926876068115
PMS1,0.16753967106342316,0.01742418482899666
HIBCH,0.0,0.14852222800254822
INPP1,0.11066090315580368,0.08529536426067352
MFSD6,0.06296151876449585,0.002009258372709155
TMEM194B,0.0060254367999732494,0.0041995905339717865
NAB1,0.03464793786406517,2.3219065042212605e-05
GLS,0.0,0.003274267539381981
STAT1,0.19624947011470795,0.0
AC067945.4,0.04883019998669624,0.08953972160816193
STAT4,0.09800431877374649,0.3146156668663025
NABP1,0.36956265568733215,0.09126396477222443
SLC39A10,0.18832090497016907,0.24607431888580322
STK17B,0.010674436576664448,0.2368067502975464
RP11-347P5.1,0.0,0.16455256938934326
AC020571.3,0.0,0.34239932894706726
GTF3C3,0.018621016293764114,0.0
PGAP1,0.0023102574050426483,0.04641062766313553
ANKRD44,0.10634198039770126,0.14759640395641327
AC013264.2,0.0,0.07967802882194519
ANKRD44-IT1,0.0,0.20815539360046387
SF3B1,0.08259523659944534,0.07926119863986969
COQ10B,0.06826211512088776,0.006936531979590654
HSPD1,0.0,0.0797654539346695
HSPE1,0.22372660040855408,0.11594759672880173
MOB4,0.02339238114655018,0.009976758621633053
C2orf69,0.0,0.19840481877326965
TYW5,4.107513632334303e-06,0.0
C2orf47,0.0,0.06577586382627487
SPATS2L,0.11631067097187042,0.4139801561832428
KCTD18,0.19353564083576202,0.08664929121732712
SGOL2,0.05499713122844696,0.20326939225196838
BZW1,0.14302204549312592,0.0
RP11-469M7.1,0.0,0.12016291916370392
CLK1,0.0004848927492275834,0.1853245049715042
PPIL3,0.0,0.019104372709989548
NIF3L1,0.007927348837256432,0.08233056962490082
ORC2,0.1665135622024536,0.0
FAM126B,0.002741310279816389,0.38196036219596863
NDUFB3,0.0,0.0014553845394402742
CFLAR,0.02381955273449421,0.1420729011297226
RNU7-45P,0.0,0.18076667189598083
CASP10,0.0,0.12392512708902359
CASP8,0.05144276097416878,0.06876404583454132
STRADB,0.0,0.0
TMEM237,0.014256050810217857,0.0
ALS2,0.023992080241441727,0.0
DAZAP2P1,0.0,0.010432357899844646
SUMO1,0.0,0.1230328381061554
NOP58,0.0,0.12815804779529572
BMPR2,0.018850229680538177,0.0
WDR12,0.0,0.14895199239253998
CARF,0.0004278042761143297,0.014482435770332813
NBEAL1,0.5942132472991943,0.0
CYP20A1,0.0,0.07567385584115982
ABI2,0.04844208061695099,0.0
CD28,0.5573201775550842,0.1330289989709854
CTLA4,0.10890842974185944,0.39520689845085144
ICOS,4.5949458581162617e-05,0.507128894329071
INO80D,0.0,0.011908461339771748
AC007383.3,0.4115142822265625,0.0
NDUFS1,0.0,0.43614670634269714
EEF1B2,0.00018683687085285783,0.0
FASTKD2,0.0,0.013558677397668362
CREB1,0.34336578845977783,0.12504476308822632
METTL21A,0.019764307886362076,0.0
CCNYL1,0.035882387310266495,0.0
PLEKHM3,0.000296387035632506,0.0
IDH1,0.09296064078807831,0.0
PIKFYVE,0.0,0.0240901131182909
RPE,0.07141038030385971,0.0
KANSL1L,0.0,0.1964234560728073
RP11-260M2.1,0.0,0.11184309422969818
LANCL1,0.0,0.2606433629989624
IKZF2,0.32678183913230896,0.24538765847682953
SPAG16,0.0,0.17280861735343933
BARD1,0.0,0.5721549987792969
ATIC,0.3750289976596832,0.0
MREG,0.0,0.3324471712112427
PECR,0.0017896698554977775,0.17386555671691895
XRCC5,0.0,0.3434133529663086
SMARCAL1,0.029004594311118126,0.0
RPL37A,0.021706150844693184,0.0
ARPC2,0.0,0.09965483844280243
AAMP,0.009977369569242,0.18042095005512238
PNKD,0.0,0.2965490520000458
TMBIM1,0.02362174540758133,0.09631586819887161
CTDSP1,0.013186152093112469,0.15202696621418
USP37,0.0,0.06548218429088593
RQCD1,0.011614068411290646,0.0
ZNF142,0.0,0.0899982750415802
BCS1L,0.023080123588442802,0.0
RNF25,0.0,0.12742462754249573
TTLL4,0.0,0.2828257381916046
CNPPD1,0.0,0.05509510263800621
FAM134A,0.07224275171756744,0.0005108239129185677
ZFAND2B,0.015023828484117985,0.21651384234428406
ATG9A,0.017566800117492676,0.19911392033100128
ANKZF1,0.0,0.12951578199863434
TUBA4A,0.015203656628727913,0.09151799231767654
DNAJB2,0.28682732582092285,0.3646824061870575
DNPEP,0.0012780075194314122,0.0
GMPPA,0.028348304331302643,0.0
CHPF,0.0,0.0661352276802063
FARSB,0.00042647679219953716,0.05324351042509079
ACSL3,0.03963112086057663,0.008989762514829636
WDFY1,0.0,0.04352302476763725
MRPL44,0.0018148801755160093,0.27500373125076294
SERPINE2,0.484122633934021,0.38800910115242004
CUL3,0.047474268823862076,0.0010204309364780784
DOCK10,0.09069506824016571,0.16114279627799988
RHBDD1,0.005005769897252321,0.15183238685131073
MFF,0.0,0.33662915229797363
AGFG1,0.0,0.06125413253903389
CCL20,0.0,0.19758020341396332
TRIP12,0.00791423674672842,0.07470323145389557
FBXO36,0.0,0.1876213252544403
SP110,0.07151893526315689,0.04411570727825165
SP140,0.006523118820041418,0.12595513463020325
SP140L,0.010055704973638058,0.360628217458725
SP100,0.013135258108377457,0.453622967004776
CAB39,0.11789848655462265,0.09746439754962921
ITM2C,0.1966930776834488,0.3459904193878174
PSMD1,0.00031862451578490436,0.030184391885995865
AC017104.6,0.16873764991760254,0.0
ZBTB8OSP2,0.0,0.07807563245296478
NCL,0.007616120390594006,0.14622893929481506
PTMA,0.11147765070199966,0.28323549032211304
PDE6D,0.04975740984082222,0.11348068714141846
COPS7B,0.25739842653274536,0.2663324475288391
DIS3L2,0.01087101735174656,0.06751900166273117
TIGD1,0.0,0.0026433069724589586
EIF4E2,0.05851593241095543,0.0
GIGYF2,0.2026507556438446,0.06191084533929825
INPP5D,0.0,0.18945780396461487
ATG16L1,0.16931547224521637,0.2619032859802246
DGKD,0.05322812870144844,0.07160542160272598
USP40,0.021892869845032692,0.0
MSL3P1,0.0,0.0
ARL4C,0.17433996498584747,0.23075132071971893
TMSB10P1,0.0,0.0
COPS8,0.05575646832585335,0.0
LRRFIP1,0.0096460385248065,0.14068923890590668
RAMP1,0.0,0.0022549021523445845
UBE2F,0.14809513092041016,0.18603713810443878
ILKAP,0.0,9.185038834402803e-06
PER2,0.0,0.0
ASB1,0.02544366382062435,0.0
HDAC4,0.0,0.4772856831550598
AC062017.1,0.06436025351285934,0.04172271490097046
NDUFA10,0.032484930008649826,0.01319279707968235
MYEOV2,2.22467406274518e-05,0.0
DUSP28,0.0,0.361540824174881
RNPEPL1,0.0006341641419567168,0.34224721789360046
CAPN10,0.23662477731704712,0.26328691840171814
MTERFD2,0.0013610315509140491,0.008349980227649212
PPP1R7,0.0004325135669205338,0.07453501969575882
HDLBP,0.5352007150650024,0.10825688391923904
SEPT2,0.0,0.0545128770172596
FARP2,0.08777168393135071,0.3516034781932831
STK25,0.1466972380876541,0.006483535747975111
THAP4,0.04517114907503128,0.17827709019184113
ATG4B,0.08237394690513611,0.01803481951355934
DTYMK,0.05337216332554817,0.3039880692958832
ING5,0.2028563916683197,0.029642585664987564
PDCD1,0.2952704131603241,0.2810889184474945
AC093642.5,0.0009657287155278027,0.0
TRIB3,0.0,0.1735731065273285
RBCK1,0.21220317482948303,0.28743526339530945
TBC1D20,0.0,0.17595219612121582
CSNK2A1,0.29735177755355835,0.0
FAM110A,0.039870575070381165,0.10547295957803726
PSMF1,0.0,0.31199023127555847
SDCBP2-AS1,0.0746961310505867,0.0008350849966518581
FKBP1A,0.056143224239349365,0.07672129571437836
NSFL1C,0.4063361585140228,0.0311964750289917
SIRPG,0.0,0.3816935420036316
STK35,3.032748509212979e-06,0.0
SNRPB,0.013378532603383064,0.1400049924850464
NOP56,0.204130157828331,0.0
IDH3B,0.0028699487447738647,0.11670102924108505
VPS16,0.003915831912308931,0.13316603004932404
PTPRA,0.1855086088180542,0.3415488004684448
MRPS26,0.23051530122756958,0.0
UBOX5,0.0,0.1569707840681076
FASTKD5,0.0,0.1287657469511032
DDRGK1,0.0,0.06847910583019257
ITPA,0.07536543905735016,0.20685766637325287
ATRN,0.10010180622339249,0.0
C20orf27,0.08902604877948761,0.06254958361387253
CDC25B,0.07062029838562012,0.11468522995710373
AP5S1,0.025101063773036003,0.022855572402477264
MAVS,0.017516637220978737,0.05334126576781273
RP11-119B16.2,0.0,0.40485337376594543
PANK2,0.05367273837327957,0.1301017701625824
MIR103A2,0.0,0.11599933356046677
RNF24,0.0,0.19734089076519012
FTLP3,0.0,0.1131921112537384
SMOX,0.005612884648144245,0.02838890813291073
PRNP,0.0,0.19314223527908325
RASSF2,0.0,0.06348539143800735
SLC23A2,0.0,0.02795667201280594
TMEM230,0.12795840203762054,0.009585967287421227
PCNA,0.0,0.21076573431491852
CDS2,0.02335265651345253,0.10390408337116241
GPCPD1,0.0,0.05118692293763161
RP5-1022P6.3,0.0,0.040006693452596664
C20orf196,0.005017556250095367,0.0
TRMT6,0.0,0.16757330298423767
CRLS1,0.002389013534411788,0.051989905536174774
TMX4,0.2680357098579407,0.0
MKKS,0.111164890229702,0.05769140645861626
SLX4IP,0.0,0.1285887360572815
TASP1,0.009545729495584965,0.0
ESF1,0.0,0.023603757843375206
NDUFAF5,0.07366113364696503,0.0
SNRPB2,0.06323099881410599,0.15853996574878693
DSTN,0.0,0.0678882896900177
RRBP1,0.025033093988895416,0.0011016291100531816
SNX5,0.15433503687381744,0.00765644945204258
SNORD17,0.0,0.03283549100160599
MGME1,0.0,0.05624440312385559
PET117,3.855568138533272e-05,0.0
CSRP2BP,0.0,0.007742429152131081
ZNF133,0.023187696933746338,0.0
POLR3F,0.0,0.21322230994701385
SEC23B,0.058877550065517426,0.004505691584199667
LINC00493,0.00615598913282156,0.0
DTD1,0.0,0.18695789575576782
RP5-1068E13.7,0.0,0.06860583275556564
NAA20,0.10325557738542557,0.0
CRNKL1,0.0,0.0754937008023262
RALGAPA2,0.011323431506752968,0.4892895221710205
PLK1S1,0.006744090002030134,0.23259902000427246
XRN2,0.03298955410718918,0.0
NXT1,0.0057571581564843655,0.00042246311204507947
RP3-322G13.5,0.0703856572508812,0.028395144268870354
GZF1,0.02216428890824318,0.043708331882953644
NAPB,0.0020687291398644447,0.17933058738708496
CST7,0.0,0.14105504751205444
APMAP,0.10829471796751022,0.1636263132095337
ACSS1,0.0,0.4908384084701538
ENTPD6,0.1071852594614029,0.0
PYGB,0.0,0.04719023033976555
ABHD12,0.03419100120663643,0.027304839342832565
NANP,0.0,0.01074278075248003
FRG1B,0.01894856058061123,0.0
HM13,0.12596692144870758,0.07184679806232452
BCL2L1,0.0035783289931714535,0.28464484214782715
TPX2,0.0,0.4853180944919586
PDRG1,0.0,0.28700363636016846
TM9SF4,0.00010118835052708164,0.0
POFUT1,0.0,0.21314458549022675
KIF3B,0.0,0.4341655671596527
ASXL1,0.007157089654356241,0.06950519233942032
C20orf112,2.4026199753279798e-05,0.265296071767807
COMMD7,0.0006234442698769271,0.09889287501573563
MAPRE1,0.0,0.01095685176551342
RP5-1085F17.3,0.0,0.001673848950304091
CDK5RAP1,0.22681130468845367,0.17423933744430542
CBFA2T2,0.09585335850715637,0.15946313738822937
PXMP4,0.040352243930101395,0.25213804841041565
ZNF341,0.0,0.12167886644601822
CHMP4B,0.0,0.05970339849591255
RALY,0.0,0.14003990590572357
EIF2S2,0.0,0.004219315014779568
AHCY,0.043656881898641586,0.0
ITCH,0.0,0.15662223100662231
ITCH-IT1,0.0,0.0
DYNLRB1,0.04373718425631523,0.0
MAP1LC3A,0.027826523408293724,0.23986299335956573
PIGU,0.042281124740839005,0.16549627482891083
NCOA6,0.0,0.1440410614013672
GSS,0.0,0.011951734311878681
TRPC4AP,0.0,0.04228029027581215
EDEM2,0.03287282958626747,0.04055130481719971
MMP24-AS1,0.0,0.34756192564964294
EIF6,0.0,0.06470406800508499
UQCC1,0.0003520743630360812,0.07349524646997452
CEP250,0.15489794313907623,0.19238238036632538
RP3-477O4.14,0.038036324083805084,0.0002366816916037351
ERGIC3,0.10054083913564682,0.0
CPNE1,0.04054125398397446,0.020189760252833366
RBM12,0.0,0.11729039251804352
NFS1,0.0,0.1476874053478241
ROMO1,0.024679386988282204,0.1419362872838974
RBM39,0.016036702319979668,0.2007002979516983
PHF20,0.0,0.3386346697807312
SCAND1,0.0,0.006555205211043358
LINC00657,0.0,0.051899462938308716
AAR2,0.0,0.11525918543338776
DLGAP4,0.019390631467103958,0.12895657122135162
TGIF2,0.0,0.17300190031528473
C20orf24,0.0964224636554718,0.32039132714271545
SLA2,0.03633435070514679,0.3408626914024353
NDRG3,0.029148945584893227,0.025323497131466866
DSN1,0.036172229796648026,0.0
SAMHD1,0.0,0.1475183069705963
RBL1,0.0,0.1814609169960022
RPN2,0.003487743902951479,0.0
MANBAL,0.19229203462600708,0.02790307067334652
BLCAP,0.015498285181820393,0.0
CTNNBL1,0.0005079517140984535,0.0
TTI1,0.0,0.0014992038486525416
SNHG17,0.0,0.016133682802319527
SNHG11,0.10673686116933823,0.18843461573123932
RALGAPB,0.09620881080627441,0.04478595033288002
ACTR5,0.07098256051540375,0.1059466302394867
PPP1R16B,0.0,0.46618181467056274
DHX35,0.02190116047859192,0.1911492645740509
TOP1,0.0,0.26908499002456665
CHD6,0.003754131495952606,0.0
SRSF6,0.021071799099445343,0.0
IFT52,0.024231938645243645,0.0
OSER1,0.0,0.09049837291240692
TTPAL,0.0,0.04861826077103615
SERINC3,0.010003629140555859,0.0725988894701004
PKIG,0.0,0.021821117028594017
ADA,0.17255574464797974,0.13419082760810852
RP11-445H22.3,0.0,0.24201644957065582
YWHAB,0.001828148029744625,0.06978590786457062
PABPC1L,0.014277988113462925,0.25258204340934753
TOMM34,0.0,0.10014408826828003
STK4,0.003072712803259492,0.28726938366889954
SDC4,0.0,0.304438054561615
SYS1,0.0,0.124587781727314
PIGT,0.0,0.07502827793359756
DNTTIP1,0.0,0.14965017139911652
ACOT8,0.007361922413110733,0.06720869988203049
CTSA,0.12634898722171783,0.06628548353910446
PCIF1,0.0,0.4037781357765198
ZNF335,0.0,0.018860874697566032
NCOA5,0.0,0.11539213359355927
SLC35C2,0.0,0.09824132174253464
ELMO2,0.09594009071588516,0.5204517245292664
TP53RK,0.404109388589859,0.0
ZMYND8,0.04687511548399925,0.031785570085048676
RP4-569M23.4,0.0,0.034018926322460175
NCOA3,0.0,0.04700593277812004
PREX1,0.0,0.2085050493478775
ARFGEF2,0.3271684944629669,0.0
CSE1L,0.0,0.1922258883714676
STAU1,0.0,0.010399457067251205
DDX27,0.0,0.11494947969913483
ZNFX1,0.0,0.023322539404034615
ZFAS1,1.7478194536124647e-07,0.0
PTGIS,0.0,0.2732716202735901
B4GALT5,0.0,0.280429482460022
RNF114,0.0,0.045102838426828384
UBE2V1,0.012400644831359386,0.056319914758205414
TMEM189,0.008887347765266895,0.12834909558296204
CEBPB,0.0,0.07913520932197571
PTPN1,0.0,0.23384974896907806
Y_RNA-448,0.0,0.19920699298381805
PARD6B,0.0003985643561463803,0.0
BCAS4,0.25697869062423706,0.29671746492385864
ADNP,0.1083761528134346,0.0
DPM1,0.06543625146150589,0.0008276536245830357
NFATC2,0.0,0.32590824365615845
ZFP64,0.006573348771780729,0.14574037492275238
ZNF217,0.1551128476858139,0.09856744855642319
PFDN4,0.06805183738470078,0.0
FAM210B,0.00032390636624768376,0.0
AURKA,0.012210335582494736,0.22447986900806427
CSTF1,0.0,0.07350943982601166
CASS4,0.023646440356969833,0.17083054780960083
