,promoter_R_sq,num_eig,num_peaks,num_sigpeaks,eigen0_R_sq,eigen1_R_sq,eigen2_R_sq,eigen3_R_sq,eigen4_R_sq,eigen5_R_sq,eigen6_R_sq,eigen7_R_sq,eigen8_R_sq,eigen9_R_sq,eigen10_R_sq,eigen11_R_sq,eigen12_R_sq,eigen13_R_sq,eigen14_R_sq
MAP3K7CL,0.08706725388765335,0,4.0,0.0,0.08706729513417538,,,,,,,,,,,,,,
BACH1,0.1130695566534996,1,17.0,1.0,0.27786524231880366,0.13120686279559443,0.11464875975177274,0.0753377168427461,0.0541812035179317,0.026408738514249058,0.010305628905835135,,,,,,,,
TIAM1,0,2,24.0,5.0,0.2501768290822327,0.23117064465626763,0.09175408416431104,0.08774868460452395,0.0707796403180641,0.062451979422396595,0.02471187148898128,0.01568518371572456,0.014186555925334684,0.013333514184721928,0.01090060292313412,0.0050498509843239624,0.0007089518117382164,0.0004091312700673096,
SOD1,0,0,2.0,0.0,,,,,,,,,,,,,,,
AP000254.8,0,0,2.0,0.0,,,,,,,,,,,,,,,
SCAF4,0.0017307171365246177,0,2.0,0.0,,,,,,,,,,,,,,,
TPT1P1,0,0,0.0,0.0,,,,,,,,,,,,,,,
MIS18A,0,0,1.0,0.0,,,,,,,,,,,,,,,
URB1,0.3375987112522125,1,2.0,1.0,0.3375985974152852,,,,,,,,,,,,,,
C21orf119,0,0,1.0,0.0,,,,,,,,,,,,,,,
EXOSC3P1,0,0,1.0,0.0,,,,,,,,,,,,,,,
C21orf59,0,0,5.0,0.0,0.14705331959168827,0.0020595559470431802,,,,,,,,,,,,,
SYNJ1,0.28103107213974,1,7.0,1.0,0.2597381965457972,0.18656912162127412,0.06025798426308118,0.004701126014833299,,,,,,,,,,,
PAXBP1,0.18815504014492035,0,2.0,0.0,0.1881549968762891,,,,,,,,,,,,,,
C21orf49,0,0,3.0,0.0,0.05772237487720984,,,,,,,,,,,,,,
IFNAR2,0,1,6.0,0.0,0.20278311562640577,0.0494106014384545,0.006450425809295027,0.003549890701824088,,,,,,,,,,,
IL10RB,0,0,3.0,0.0,,,,,,,,,,,,,,,
IFNAR1,0.016937177628278732,0,2.0,0.0,,,,,,,,,,,,,,,
TMEM50B,0,0,4.0,0.0,0.12441061494871886,0.002443051147795689,,,,,,,,,,,,,
DNAJC28,0.05575438588857651,0,1.0,0.0,0.05575438832597609,,,,,,,,,,,,,,
GART,0,1,8.0,0.0,0.20026943186913906,0.0845567614391743,0.003802051774958698,,,,,,,,,,,,
SON,0.17816798388957977,1,6.0,0.0,0.2175400250476408,0.013335516149406439,,,,,,,,,,,,,
DONSON,0.007208268158137798,0,6.0,0.0,0.164980468221076,,,,,,,,,,,,,,
CRYZL1,0,0,3.0,0.0,,,,,,,,,,,,,,,
ITSN1,0,0,3.0,0.0,0.16296088202901937,0.004909739622588588,,,,,,,,,,,,,
ATP5O,0,0,6.0,0.0,0.18967184107866458,0.0006400483061264565,,,,,,,,,,,,,
LINC00649,0,0,8.0,0.0,0.156804001486842,0.005636442924807915,,,,,,,,,,,,,
MRPS6,0,2,9.0,2.0,0.4040416794886718,0.24894260173194319,0.019214800754560727,0.01158846604352541,,,,,,,,,,,
SMIM11,0,1,4.0,1.0,0.4685715342633662,,,,,,,,,,,,,,
RCAN1,0.20961934328079224,1,9.0,7.0,0.4676999252788201,0.06931158187080068,0.046134895945913884,0.03684601966491807,0.031753661752843075,0.0037153474554233188,0.0014684169818396234,0.00014654945688384263,,,,,,,
RUNX1,0,1,38.0,3.0,0.477485335482124,0.0742797044381186,0.03247252508424992,0.02944318110517794,0.028822877354706056,0.023442603406006575,0.02135097874367174,0.012951224718627639,0.007857738453667079,0.005294255456847165,0.0024482958158345675,,,,
SETD4,0,0,4.0,0.0,0.12162487506726508,,,,,,,,,,,,,,
CBR1,0.006020687520503998,0,3.0,0.0,,,,,,,,,,,,,,,
MEMO1P1,0.023082159459590912,0,3.0,0.0,0.11762895212789648,0.0010320111038767965,,,,,,,,,,,,,
CBR3,0,1,4.0,1.0,0.23778108069250778,0.09921018961386877,0.020760751838562717,0.016387713487820806,,,,,,,,,,,
DOPEY2,0,0,8.0,0.0,0.1296543875060198,0.010556078764803557,0.010533176386230058,,,,,,,,,,,,
MORC3,0,1,4.0,0.0,0.21343119758921983,0.0013168809465411264,,,,,,,,,,,,,
AP000692.9,0,0,1.0,0.0,,,,,,,,,,,,,,,
CHAF1B,0.02029881812632084,0,3.0,0.0,0.19749916746471644,,,,,,,,,,,,,,
HLCS,0.06574037671089172,1,6.0,0.0,0.22628558627690634,0.015422546896269318,0.0016586945511790803,,,,,,,,,,,,
AP000704.5,0,0,2.0,0.0,,,,,,,,,,,,,,,
PIGP,0,0,1.0,0.0,0.08861040097019147,,,,,,,,,,,,,,
TTC3,0.11319265514612198,0,2.0,0.0,0.17231744736739849,0.00010809584360649801,,,,,,,,,,,,,
DSCR9,0,0,1.0,0.0,0.12641306354441262,,,,,,,,,,,,,,
AP001432.14,0,0,2.0,0.0,0.1147413792777935,,,,,,,,,,,,,,
DSCR3,0.007962261326611042,0,5.0,0.0,0.051378167983657075,,,,,,,,,,,,,,
DYRK1A,0,0,11.0,0.0,0.17404631712601565,0.000306427588641234,,,,,,,,,,,,,
ETS2,0,0,4.0,0.0,0.11184036678062688,0.0023357184998064467,,,,,,,,,,,,,
PSMG1,0,0,2.0,0.0,,,,,,,,,,,,,,,
BRWD1,0.0058936066925525665,0,3.0,0.0,0.12348677596159251,2.4316596605048586e-05,,,,,,,,,,,,,
HMGN1,1.3517668776330538e-05,0,4.0,0.0,,,,,,,,,,,,,,,
WRB,0.11504142731428146,1,5.0,0.0,0.23751369888763582,0.002945234189592351,,,,,,,,,,,,,
LCA5L,0,0,2.0,0.0,,,,,,,,,,,,,,,
MYL6P2,0,0,1.0,0.0,,,,,,,,,,,,,,,
MX2,0.16075001657009125,0,3.0,0.0,0.1607499800939875,,,,,,,,,,,,,,
MX1,0.021889880299568176,1,5.0,1.0,0.2937307443884861,0.09063627613782732,0.0010290320647539008,,,,,,,,,,,,
PRDM15,0,1,6.0,1.0,0.25258113397282467,,,,,,,,,,,,,,
C2CD2,0.12217118591070175,0,6.0,0.0,0.12217118729478174,,,,,,,,,,,,,,
ZBTB21,0,0,1.0,0.0,0.07493295310809603,,,,,,,,,,,,,,
UBASH3A,0,1,10.0,1.0,0.21309757195151674,0.19797995886360734,0.020130799076096002,0.0002143353474755259,,,,,,,,,,,
SLC37A1,0.012866104952991009,1,13.0,0.0,0.24320718347265238,0.06897329783250751,0.00982968877529896,,,,,,,,,,,,
PDE9A,0,1,8.0,1.0,0.2709743432656175,0.06065149401161327,0.04260901545634953,0.003335897810198908,0.0006616080844381008,,,,,,,,,,
WDR4,0.08993571996688843,0,2.0,0.0,0.11143795384997533,0.0030217583626026465,,,,,,,,,,,,,
NDUFV3,0.008731366135179996,0,4.0,0.0,0.1307757964095567,,,,,,,,,,,,,,
PKNOX1,0,1,3.0,1.0,0.23868875433996456,0.030219039902798613,,,,,,,,,,,,,
U2AF1,0.023456983268260956,0,3.0,0.0,0.05390589254539922,,,,,,,,,,,,,,
RRP1B,0,0,3.0,0.0,,,,,,,,,,,,,,,
PDXK,0.0023974687792360783,0,4.0,0.0,0.06053144576040674,,,,,,,,,,,,,,
CSTB,0.0429391972720623,0,3.0,0.0,0.12363942095109888,,,,,,,,,,,,,,
RRP1,0.02935791201889515,0,3.0,0.0,,,,,,,,,,,,,,,
AGPAT3,0.04395574331283569,0,12.0,0.0,0.18010785281460895,0.032619991510448705,0.021248990356802833,,,,,,,,,,,,
PWP2,0.03536146879196167,0,6.0,0.0,0.15925123116964568,,,,,,,,,,,,,,
C21orf33,0,1,7.0,0.0,0.2962070101784943,0.005333222490743359,,,,,,,,,,,,,
ICOSLG,0,1,3.0,0.0,0.3107811338936945,0.01116333346568786,,,,,,,,,,,,,
PFKL,0.1149425283074379,0,5.0,0.0,0.11494249479083019,,,,,,,,,,,,,,
C21orf2,0.02962721511721611,0,2.0,0.0,,,,,,,,,,,,,,,
TRPM2,0.05729939788579941,0,4.0,0.0,0.05729939913807688,,,,,,,,,,,,,,
UBE2G2,0,0,2.0,0.0,,,,,,,,,,,,,,,
SUMO3,0.09819796681404114,1,5.0,1.0,0.4280243095487392,0.022200687706516647,0.0003303021613868981,,,,,,,,,,,,
PTTG1IP,0.0775255337357521,1,11.0,0.0,0.3985675077818972,0.011153997563593384,0.004483534796223934,0.0023504933977963076,0.0018080693916678258,0.00038447937763494417,,,,,,,,,
ITGB2,0.3611895442008972,2,15.0,3.0,0.2840241768654512,0.20603644505618254,0.09790494033453973,0.07053790151429896,0.04870515208811428,0.036426045619413434,0.03288068844194846,0.031155495200015506,0.002058411170016912,5.042244159295981e-05,,,,,
ITGB2-AS1,0.03878644481301308,1,12.0,1.0,0.3056488087432467,0.017783852220272012,0.007239917977290186,0.002610937500809555,,,,,,,,,,,
C21orf67,0.011773432604968548,1,6.0,1.0,0.21356063634612202,0.03219242408516187,0.0014508853314191862,,,,,,,,,,,,
LL21NC02-1C16.2,0,1,10.0,1.0,0.5600140207871788,0.012342345408828163,0.0030909582635728467,0.0004159942096847751,4.120627900822073e-05,,,,,,,,,,
FAM207A,0.43314605951309204,2,13.0,2.0,0.35698216850035364,0.27439515735346637,0.027187126688689292,0.019700123331995736,,,,,,,,,,,
ADARB1,0.05423305928707123,2,14.0,1.0,0.24135228385838486,0.23726377601259602,0.10611628234406865,0.05901690114879791,0.05784434551789682,0.05283904374152541,0.012783993587971679,0.0012858327761872583,0.0005598607712809762,,,,,,
POFUT2,0.0326150581240654,0,5.0,0.0,0.12799168672103417,0.06549007858886248,0.0029748777990625873,,,,,,,,,,,,
BX322557.10,0,0,4.0,0.0,0.1948433359546198,0.0010107845807548375,,,,,,,,,,,,,
SLC19A1,0.031146876513957977,1,5.0,1.0,0.26305503730738494,0.03738626674993081,,,,,,,,,,,,,
LSS,0.015401949174702168,1,4.0,0.0,0.23432963562191608,0.004987392927896921,,,,,,,,,,,,,
MCM3AP,0.019539326429367065,0,4.0,0.0,,,,,,,,,,,,,,,
YBEY,0,0,4.0,0.0,0.0787834806666851,2.4602653735354627e-05,,,,,,,,,,,,,
C21orf58,0.015333225950598717,1,3.0,1.0,0.4848218630080358,,,,,,,,,,,,,,
PCNT,0,1,7.0,1.0,0.2668724271546952,0.006490371076838191,,,,,,,,,,,,,
DIP2A,0.442900151014328,2,9.0,1.0,0.3369701505640677,0.2764318190829742,0.08777411193631213,0.011720198873022863,1.7108502245219927e-05,,,,,,,,,,
PRMT2,0,0,4.0,0.0,0.05764055567018236,,,,,,,,,,,,,,
DSTNP1,0,0,2.0,0.0,0.06646765753610788,,,,,,,,,,,,,,
IL17RA,0,1,8.0,1.0,0.28218413310908674,0.06434721772083425,0.0016998586259162629,,,,,,,,,,,,
CECR5,0,0,1.0,0.0,,,,,,,,,,,,,,,
CECR1,0.13699017465114594,0,5.0,0.0,0.13699018439125604,,,,,,,,,,,,,,
ATP6V1E1,0.00025248416932299733,1,5.0,0.0,0.2012726754384765,6.35906180195049e-05,,,,,,,,,,,,,
BCL2L13,0.007189182098954916,1,6.0,1.0,0.22157807757349546,0.004624441162298284,,,,,,,,,,,,,
BID,0.046829093247652054,1,6.0,1.0,0.25606319834874525,,,,,,,,,,,,,,
LINC00528,0,1,6.0,1.0,0.400990534270849,0.12156457877305903,,,,,,,,,,,,,
MICAL3,0.006282702554017305,1,6.0,1.0,0.36255634214560717,0.08965656200936126,0.00168359762233232,,,,,,,,,,,,
XXbac-B476C20.9,0,0,2.0,0.0,0.10730485290669299,,,,,,,,,,,,,,
PEX26,0,0,2.0,0.0,0.09058520125197991,7.213315182922895e-06,,,,,,,,,,,,,
USP18,0.008845490403473377,0,3.0,0.0,0.05229780541000026,,,,,,,,,,,,,,
DGCR6,0.04671311378479004,0,1.0,0.0,,,,,,,,,,,,,,,
DGCR2,0,0,7.0,0.0,0.1241447944883424,0.004829912487653738,,,,,,,,,,,,,
DGCR14,0,0,3.0,1.0,0.1844808258953285,0.05128161577127884,,,,,,,,,,,,,
SLC25A1,0,0,1.0,0.0,0.16811050229570026,,,,,,,,,,,,,,
KRT18P62,0,0,1.0,0.0,0.07922531442004338,,,,,,,,,,,,,,
C22orf39,0,0,5.0,0.0,,,,,,,,,,,,,,,
MRPL40,0,0,2.0,0.0,0.08857932302120333,,,,,,,,,,,,,,
UFD1L,0,0,6.0,0.0,0.1275641801168479,0.004046548101084157,,,,,,,,,,,,,
GNB1L,0,1,4.0,0.0,0.32629986768068364,0.07332721214066168,0.01866653846710688,,,,,,,,,,,,
C22orf29,0,0,3.0,0.0,0.17958604449794396,,,,,,,,,,,,,,
TXNRD2,0.0013302103616297245,1,9.0,2.0,0.3858211289155094,0.01956150216310723,0.007247067882526173,,,,,,,,,,,,
COMT,0.06031256169080734,1,8.0,0.0,0.48737272775784085,0.003566792202107297,0.0019867425133173137,,,,,,,,,,,,
TANGO2,0,0,4.0,0.0,0.1371389217370869,0.0005410860184582082,,,,,,,,,,,,,
DGCR8,1.401703502779128e-05,0,4.0,0.0,0.06869447512359289,,,,,,,,,,,,,,
TRMT2A,0.01139978040009737,1,5.0,1.0,0.23062220333213812,0.04232167837494056,0.04220452315823082,,,,,,,,,,,,
RANBP1,0.19727039337158203,1,5.0,0.0,0.2570922580797137,0.011942696415697767,,,,,,,,,,,,,
ZDHHC8,0,2,6.0,2.0,0.3475773812538171,0.23211119356913382,0.14754509966534224,0.06596709009266441,,,,,,,,,,,
LINC00896,0.14175811409950256,0,3.0,0.0,0.14465803841207883,0.008390111821711529,,,,,,,,,,,,,
DGCR6L,0,0,1.0,0.0,0.12401172471416043,,,,,,,,,,,,,,
PI4KAP1,0.11040828377008438,0,2.0,0.0,0.11040827907845073,,,,,,,,,,,,,,
ZNF74,0.003705514594912529,0,2.0,0.0,0.1379551249782976,,,,,,,,,,,,,,
MED15,0.15366387367248535,1,13.0,1.0,0.47517259008974844,0.14101930292116246,0.06071120584689358,0.013092577683339867,0.011175219806929985,0.008487737379263732,0.001352153175709524,,,,,,,,
TMEM191A,0,1,4.0,1.0,0.36082746342299077,0.02236689000767977,,,,,,,,,,,,,
PI4KA,0.011485612019896507,1,12.0,1.0,0.22342830480957587,0.0458361128162238,,,,,,,,,,,,,
SNAP29,0.2037992626428604,1,5.0,1.0,0.2766614446343849,0.026277510638819734,0.021346623242967672,0.0017210754018291185,,,,,,,,,,,
CRKL,0.11913038790225983,0,6.0,0.0,0.11913037427349334,,,,,,,,,,,,,,
LZTR1,0.07033775001764297,1,6.0,0.0,0.3595593781272958,0.15434078993371228,0.019432372353152313,0.0049889543104315245,,,,,,,,,,,
THAP7,0,1,3.0,1.0,0.4058243991931769,,,,,,,,,,,,,,
THAP7-AS1,0.5038300156593323,1,5.0,2.0,0.750585072402115,0.018634291848577234,0.018107202523362603,,,,,,,,,,,,
PI4KAP2,0,0,1.0,0.0,0.08534292292501823,,,,,,,,,,,,,,
UBE2L3,0,0,5.0,0.0,0.1735359934145513,0.004037704371963933,0.0010872248090382961,,,,,,,,,,,,
YDJC,0,0,5.0,0.0,,,,,,,,,,,,,,,
SDF2L1,0,0,4.0,0.0,0.0706771800152254,,,,,,,,,,,,,,
PPIL2,0.04769904911518097,0,6.0,0.0,0.07006539384335128,,,,,,,,,,,,,,
YPEL1,0,1,6.0,1.0,0.3616660183810332,0.035332261541855446,,,,,,,,,,,,,
MAPK1,0,1,11.0,0.0,0.2994973112045539,0.014947650290906755,0.0021447141130742464,4.514480825062752e-05,,,,,,,,,,,
PPM1F,0,1,3.0,1.0,0.24857078256835313,,,,,,,,,,,,,,
LL22NC03-2H8.5,0,1,2.0,1.0,0.2958462664183505,,,,,,,,,,,,,,
LL22NC03-80A10.6,0,0,2.0,0.0,,,,,,,,,,,,,,,
ZNF280B,0,0,0.0,0.0,,,,,,,,,,,,,,,
IGLV3-10,0,0,2.0,1.0,0.1855983941474891,0.02241486101582197,,,,,,,,,,,,,
BCR,0.04192454740405083,1,20.0,3.0,0.7955306967054742,0.030019188865756274,0.024869940974968332,0.01844596102163966,0.002878900126553312,0.00048696992381770313,5.2818104164966964e-05,,,,,,,,
RGL4,0.04475158452987671,0,2.0,0.0,,,,,,,,,,,,,,,
CHCHD10,0.13594362139701843,0,5.0,0.0,0.13594363222719183,,,,,,,,,,,,,,
SMARCB1,0,0,6.0,1.0,0.16918354611062675,0.08350125257619054,0.0010710881909548988,,,,,,,,,,,,
DERL3,0,0,1.0,0.0,,,,,,,,,,,,,,,
SLC2A11,0,0,1.0,0.0,,,,,,,,,,,,,,,
MIF,0,0,1.0,0.0,,,,,,,,,,,,,,,
DDT,0,0,1.0,0.0,0.06675627864524994,,,,,,,,,,,,,,
GSTT1,0.15037581324577332,1,2.0,1.0,0.3042590280825289,0.00727824757906861,,,,,,,,,,,,,
CABIN1,0.10610750317573547,1,14.0,2.0,0.44808630373750896,0.10716019362733495,0.06894203108817278,0.05379139485358403,0.03282484830063682,0.020630886645581062,0.006322457445205534,0.004387232141485138,,,,,,,
SPECC1L,0,1,12.0,0.0,0.32882138110472925,0.10419413757213108,0.0249481129755603,0.0021213690993833146,,,,,,,,,,,
ADORA2A,0.05820168927311897,1,7.0,0.0,0.26820253362102053,0.011088351234477057,0.003590201589718456,,,,,,,,,,,,
GUCD1,0.09458354860544205,0,3.0,0.0,0.094583491998901,,,,,,,,,,,,,,
SNRPD3,0,0,6.0,0.0,,,,,,,,,,,,,,,
GGT1,0.08526849001646042,1,6.0,0.0,0.20671979861591444,0.0006836189721688383,,,,,,,,,,,,,
KIAA1671,0.023053906857967377,1,15.0,2.0,0.3546524286294294,0.05433228027094866,0.045261913145113325,0.0014692220382241236,0.0009496719059576253,,,,,,,,,,
CRYBB2P1,0,0,11.0,0.0,0.15400702962504595,0.10814321707933096,0.0012287734103486278,,,,,,,,,,,,
CTA-390C10.10,0,1,3.0,1.0,0.418645333903334,,,,,,,,,,,,,,
ADRBK2,0,1,5.0,1.0,0.30136713994928965,,,,,,,,,,,,,,
ASPHD2,0,0,0.0,0.0,,,,,,,,,,,,,,,
HPS4,0.07282448559999466,1,5.0,1.0,0.27469125203660855,0.14973313110104233,0.0449609672998899,,,,,,,,,,,,
SRRD,0,0,3.0,0.0,0.11994075030411448,0.00016159747243404767,,,,,,,,,,,,,
TFIP11,0,0,4.0,0.0,0.07994832543824498,,,,,,,,,,,,,,
CTA-445C9.15,0,1,2.0,1.0,0.3373606593131719,,,,,,,,,,,,,,
TPST2,0,0,4.0,0.0,,,,,,,,,,,,,,,
HMGB1P10,0,1,3.0,1.0,0.2509071496613894,0.02500902916575897,,,,,,,,,,,,,
MIAT,0,0,5.0,0.0,0.07144672916275047,,,,,,,,,,,,,,
CTA-211A9.5,0.0009361551492474973,2,9.0,1.0,0.2773518377340695,0.22378350424043084,0.015767332653076522,7.567558849242663e-06,,,,,,,,,,,
PITPNB,0,1,6.0,1.0,0.5292965947844448,0.04926517876247969,0.023870041888967457,,,,,,,,,,,,
TTC28-AS1,0.01919868215918541,1,5.0,0.0,0.22026276679321208,0.007443877516032439,,,,,,,,,,,,,
CHEK2,0,1,3.0,1.0,0.22815072322146449,,,,,,,,,,,,,,
HSCB,0,0,1.0,0.0,,,,,,,,,,,,,,,
CCDC117,0.08204992860555649,1,3.0,0.0,0.31747287520363776,7.870833120779234e-06,,,,,,,,,,,,,
XBP1,0.06635874509811401,2,7.0,1.0,0.2877778753027609,0.2672933739414784,0.011134992751166698,0.002075014417256049,,,,,,,,,,,
CTA-292E10.6,0,1,8.0,1.0,0.24088438326914724,0.024792327531127086,,,,,,,,,,,,,
RHBDD3,0,0,5.0,0.0,0.10484189835557771,,,,,,,,,,,,,,
EWSR1,0,1,7.0,1.0,0.4111173891471252,0.015192202347659575,,,,,,,,,,,,,
AP1B1,0,1,6.0,1.0,0.2827620171598161,,,,,,,,,,,,,,
THOC5,0.0664391964673996,0,3.0,0.0,0.11487163359954909,0.00027292419563749814,,,,,,,,,,,,,
NIPSNAP1,0.0583125501871109,1,6.0,1.0,0.21613448804619156,0.10134512635433604,0.0017788951539860856,,,,,,,,,,,,
NF2,0.16305910050868988,1,12.0,1.0,0.3370131253470438,0.08324925557074286,0.02715453565022125,0.017065873916277657,,,,,,,,,,,
ZMAT5,0.10172252357006073,0,2.0,0.0,0.15722528013784765,0.0014755431421674212,,,,,,,,,,,,,
UQCR10,0,1,2.0,1.0,0.2716621156127958,,,,,,,,,,,,,,
ASCC2,0.04289049282670021,0,2.0,0.0,,,,,,,,,,,,,,,
MTMR3,0,0,3.0,0.0,0.11309148670075816,0.008709868145470865,,,,,,,,,,,,,
CTA-85E5.6,0,0,5.0,0.0,,,,,,,,,,,,,,,
LIF,0,0,7.0,0.0,0.17652822322282938,0.00187379512764285,,,,,,,,,,,,,
RP1-102K2.8,0,0,3.0,0.0,0.10414795871536359,,,,,,,,,,,,,,
OSM,0.041320160031318665,1,9.0,1.0,0.2190984247316744,0.07581355509187686,0.02183032656187632,,,,,,,,,,,,
GATSL3,0.04275768622756004,1,9.0,0.0,0.34415752264573723,0.1872327760283067,0.05074964921490711,0.02631739694078312,0.003344012442051485,0.0005672049398980741,,,,,,,,,
TBC1D10A,0.3043799102306366,1,11.0,1.0,0.23918124870257587,0.1725956420436965,0.10199081163687833,0.04151661511395654,0.02477260258752772,0.01628313558494199,,,,,,,,,
SF3A1,0.05444864556193352,1,6.0,1.0,0.2128041781683698,0.1396208654727928,0.0024735012502890164,0.0018080466155910137,,,,,,,,,,,
RNF215,0.11066679656505585,1,7.0,0.0,0.20798544737669195,0.026825479800961585,0.002349430581174792,,,,,,,,,,,,
SEC14L2,0.028041347861289978,1,6.0,1.0,0.3876762269043292,0.01105152393968165,0.01028384380482264,,,,,,,,,,,,
MTFP1,0,1,3.0,2.0,0.4493392943148214,0.18585144330391634,0.010688968177258994,,,,,,,,,,,,
PES1,0.02689952589571476,0,4.0,0.0,0.09731793616932292,,,,,,,,,,,,,,
DUSP18,0.1059085875749588,0,4.0,0.0,0.1059086200146134,,,,,,,,,,,,,,
MORC2,0.006766282021999359,0,5.0,0.0,0.05651480154587003,,,,,,,,,,,,,,
TUG1,0,1,4.0,1.0,0.3809412241602103,0.041195310036417784,,,,,,,,,,,,,
SELM,0.03898165747523308,0,3.0,0.0,,,,,,,,,,,,,,,
RNF185,0,1,3.0,0.0,0.27490301447498117,0.06130394982380377,0.03444681316280626,,,,,,,,,,,,
LIMK2,0.0901160016655922,1,8.0,2.0,0.40033895297007344,0.06779005823619576,0.028944989143311,0.0014035667534165967,0.0013911619500827292,,,,,,,,,,
PIK3IP1,0.011297888122498989,0,7.0,1.0,0.15698339094995656,0.06987372457794377,,,,,,,,,,,,,
PATZ1,0,0,0.0,0.0,,,,,,,,,,,,,,,
DRG1,0.013186297379434109,1,7.0,1.0,0.3020512460471513,0.04107201040094347,0.00020161661282402352,,,,,,,,,,,,
EIF4ENIF1,0.022724756971001625,0,4.0,0.0,,,,,,,,,,,,,,,
SFI1,0,1,14.0,0.0,0.24029803239630648,0.10639796000654785,0.06886588361905992,0.05131578437084428,0.02532866362237828,2.9158687584350422e-05,,,,,,,,,
PISD,0.10353019088506699,2,9.0,0.0,0.2498718892175654,0.23777654840276113,0.08083223229716838,0.0022168485242733092,0.00018100206952195995,,,,,,,,,,
PRR14L,0,0,1.0,0.0,,,,,,,,,,,,,,,
DEPDC5,0,0,2.0,0.0,,,,,,,,,,,,,,,
YWHAH,0,0,3.0,0.0,0.12598140934931684,,,,,,,,,,,,,,
SC22CB-1E7.1,0,0,0.0,0.0,,,,,,,,,,,,,,,
RTCB,0,0,1.0,0.0,,,,,,,,,,,,,,,
FBXO7,0.005623116157948971,0,2.0,0.0,,,,,,,,,,,,,,,
HMGXB4,0,0,2.0,0.0,,,,,,,,,,,,,,,
TOM1,0,1,7.0,2.0,0.4510693808936115,0.07090181934786748,0.0648468911218558,0.024106203712060074,,,,,,,,,,,
HMOX1,0.04664206504821777,0,7.0,0.0,0.14767465142778358,0.09577892829511993,0.043398071237565415,0.0207077165387089,,,,,,,,,,,
MCM5,0.12014686316251755,1,7.0,1.0,0.30676947699496393,0.1229827835068977,0.1105741497428211,0.08400555271131874,0.005719937018214798,0.002845281944165838,,,,,,,,,
APOL6,0,1,7.0,0.0,0.2772103865741823,0.00959080862455155,,,,,,,,,,,,,
APOL3,0.055948324501514435,0,10.0,0.0,0.16167626813371797,0.14893086471807693,0.1272333059526823,0.06593649207705007,0.00485017560097837,,,,,,,,,,
APOL4,0.22939643263816833,1,4.0,1.0,0.22608805344119007,0.011110884821412271,,,,,,,,,,,,,
APOL2,0,0,4.0,0.0,0.08253362856184873,,,,,,,,,,,,,,
APOL1,0,1,2.0,0.0,0.280258153454139,0.016980465974905355,,,,,,,,,,,,,
MYH9,0.11257624626159668,0,23.0,0.0,0.14882419396278374,0.10585958725309452,0.0895379416900836,0.07149067571418197,0.04705810218469078,,,,,,,,,,
TXN2,0.019847838208079338,0,1.0,0.0,,,,,,,,,,,,,,,
EIF3D,0,0,1.0,0.0,,,,,,,,,,,,,,,
IFT27,0.017916565760970116,0,5.0,0.0,0.0676639498929643,,,,,,,,,,,,,,
NCF4,0,0,4.0,0.0,0.1149844185922401,6.458066770845207e-07,,,,,,,,,,,,,
CSF2RB,0,1,6.0,1.0,0.44799626840095086,0.16143277600289924,0.012079487761171355,0.010553475397069407,,,,,,,,,,,
TST,0,1,6.0,1.0,0.26207734432256485,0.12913884760301472,0.08658079401977382,0.04171324416773509,,,,,,,,,,,
MPST,0.07272228598594666,0,1.0,0.0,0.07272230098001423,,,,,,,,,,,,,,
KCTD17,0,1,5.0,1.0,0.24833795452939067,0.028610542185294303,,,,,,,,,,,,,
IL2RB,0,1,8.0,0.0,0.22385546277829094,0.01749588044628568,0.0048689170215917635,0.0009225256145191448,,,,,,,,,,,
C1QTNF6,0.20838460326194763,1,7.0,2.0,0.3225677766095856,0.013289242057266622,,,,,,,,,,,,,
RAC2,0.043435998260974884,1,8.0,0.0,0.22340574142708378,0.12595411875212162,0.061762125866231844,,,,,,,,,,,,
CYTH4,0.0018598530441522598,0,10.0,0.0,0.14001510014307167,0.10217281467328665,0.043611574399669444,,,,,,,,,,,,
MFNG,0,0,3.0,0.0,,,,,,,,,,,,,,,
GGA1,0.0014735246077179909,2,11.0,2.0,0.30688875898619267,0.21228751977852223,0.1847809460218398,0.04735508342056261,0.02829281025256435,4.99950524715071e-05,,,,,,,,,
SH3BP1,0.29632267355918884,1,10.0,3.0,0.5307953178633246,0.1242408215226381,0.03440652044313773,0.010040755192205483,,,,,,,,,,,
LGALS1,0,1,7.0,0.0,0.23223047397184907,0.0028909953596095712,,,,,,,,,,,,,
NOL12,0,0,11.0,0.0,0.09285600152938774,,,,,,,,,,,,,,
TRIOBP,0.024557514116168022,0,6.0,0.0,,,,,,,,,,,,,,,
ANKRD54,0.08806930482387543,1,2.0,0.0,0.2230015621101545,0.01114792517270357,,,,,,,,,,,,,
EIF3L,0,1,7.0,2.0,0.33355876227832126,0.009152683665927678,,,,,,,,,,,,,
MICALL1,0.055980078876018524,1,6.0,0.0,0.25144535104810944,0.1331060147481029,0.10194791669856659,0.01921262815004466,0.00036680619007245263,,,,,,,,,,
POLR2F,0,1,8.0,0.0,0.2771050368543923,0.012994284659541555,0.005196135244310836,0.00375596445963304,,,,,,,,,,,
MAFF,0.045980002731084824,1,4.0,2.0,0.3471384945132413,0.043865393059715076,0.0037267741859198355,,,,,,,,,,,,
TMEM184B,0.001498083584010601,1,8.0,0.0,0.20365997974313,0.0020824128997829635,,,,,,,,,,,,,
