gene_name,transcript_length,GC_content,gene_name,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,on_ratio,pathway
AFG3L1P,1823.8823529411766,50.98000000000001,AFG3L1P,False,,85.66666666666667,3544.999999999999,0.8510104775272389,False,8,2.3980546,1.2232031,11.111111111111116,21.58249,3.1171749,0.6666666666666666,
FAM101B,3621.0,48.81,FAM101B,True,3332.0,598.1111111111111,93395.11111111112,1.3522090500413741,False,9,3.8200586,1.5727861,0.0,34.380527,3.5661616,1.0,
VPS53,1978.4285714285713,45.86000000000001,VPS53,True,6618.0,112.44444444444444,6976.777777777777,1.1700318175712445,False,9,2.7915835,1.3327837,0.0,25.124252,3.262864,0.7777777777777778,
FAM57A,1367.7142857142858,49.93,FAM57A,True,2767.0,6.111111111111111,322.6111111111111,1.4014085353928578,False,2,0.31481057,0.2736926,77.77777777777779,2.833295,1.3437247,0.1111111111111111,
GLOD4,1073.8823529411766,45.22000000000001,GLOD4,False,,235.11111111111111,16478.61111111111,0.9861137087014313,False,9,4.1406336,1.6371764,0.0,37.2657,3.644554,1.0,
RNMTL1,969.5,48.63,RNMTL1,True,571.0,56.333333333333336,4930.75,1.9754286673118933,False,5,1.7263445,1.0029616,44.44444444444444,15.5371,2.8056064,0.4444444444444444,
TIMM22,3194.0,48.68,TIMM22,True,356.0,122.66666666666667,14680.249999999998,2.1896458159147305,False,8,2.0849257,1.1265275,11.111111111111116,18.764332,2.9838789,0.4444444444444444,
ABR,1138.9444444444443,55.20000000000003,ABR,True,904.0,29.77777777777778,2001.9444444444446,1.800395643613371,False,5,1.3478775,0.85351175,44.44444444444444,12.1308975,2.574968,0.3333333333333333,
YWHAE,921.0,44.809999999999995,YWHAE,False,,2336.5555555555557,665443.027777777,0.9221903706698626,False,9,6.6358976,2.0328605,0.0,59.72308,4.1063237,1.0,
CRK,2444.0,49.13,CRK,False,,71.33333333333333,1432.2500000000014,0.43300349585633685,False,8,2.1080468,1.1339945,11.111111111111116,18.972422,2.9943523,0.3333333333333333,
MYO1C,1560.6666666666667,60.070000000000014,MYO1C,True,1512.0,27.11111111111111,2830.361111111111,1.62314938896767,False,4,0.9749245,0.6805302,55.55555555555556,8.774321,2.2797587,0.1111111111111111,
INPP5K,1057.1363636363637,53.88000000000002,INPP5K,True,497.0,140.77777777777777,16499.444444444445,2.0389634224701942,False,9,3.4256706,1.4874219,0.0,30.831036,3.4604418,1.0,
PITPNA-AS1,542.0,51.63,PITPNA-AS1,False,,5.222222222222222,30.444444444444446,0.2938192751024725,False,7,1.1120099,0.7476401,22.22222222222222,10.008089,2.3986304,0.1111111111111111,
PITPNA,1237.1818181818182,49.88,PITPNA,False,,100.22222222222223,4853.194444444443,0.9490559685490315,False,9,2.9939878,1.3847902,0.0,26.94589,3.33027,0.7777777777777778,
PRPF8,1723.5,48.87,PRPF8,True,2977.0,200.44444444444446,18348.777777777774,1.3802879863025272,False,8,3.2372808,1.4439218,11.111111111111116,29.135527,3.4057047,0.8888888888888888,
MIR22HG,734.7,57.039999999999985,MIR22HG,True,6590.0,28.77777777777778,1245.6944444444443,1.1731037951592662,False,6,1.7970338,1.0285594,33.333333333333336,16.173304,2.8433561,0.4444444444444444,
WDR81,2092.0,57.659999999999975,WDR81,True,1951.0,21.0,1906.7499999999998,1.5345961029989308,False,5,0.7734933,0.5729512,44.44444444444444,6.9614396,2.0746098,0.1111111111111111,
RPA1,1603.857142857143,44.49,RPA1,True,1704.0,286.22222222222223,35136.44444444445,1.58445708965611,False,8,3.5766232,1.5209614,11.111111111111116,32.18961,3.5022368,0.8888888888888888,
SMG6,1674.5714285714287,45.75,SMG6,True,472.0,16.333333333333332,1000.5,2.057996414641076,False,4,0.62187046,0.48358008,55.55555555555556,5.596834,1.8865899,0.2222222222222222,
AC130689.5,323.0,49.06,AC130689.5,False,,2.6666666666666665,20.750000000000004,0.6076045354023565,False,3,0.7152392,0.53955257,66.66666666666667,6.437153,2.006488,0.1111111111111111,
SRR,780.875,45.63,SRR,True,6324.0,33.666666666666664,1592.5,1.2141983963264313,False,5,1.7031721,0.99442595,44.44444444444444,15.328548,2.792915,0.4444444444444444,
TSR1,1646.4,45.82,TSR1,False,,46.111111111111114,1290.8611111111109,0.657069461128356,False,8,1.9893521,1.0950567,11.111111111111116,17.90417,2.9393826,0.3333333333333333,
METTL16,2041.4545454545455,44.67000000000001,METTL16,True,2733.0,24.666666666666668,1208.9999999999998,1.4051073003442698,False,5,1.0322938,0.7091651,44.44444444444444,9.290645,2.3312352,0.1111111111111111,
PAFAH1B1,1192.642857142857,42.39999999999999,PAFAH1B1,True,7144.0,389.6666666666667,38570.99999999998,1.0973971659971096,False,9,4.5626082,1.7160671,0.0,41.063473,3.7391798,1.0,
CTNS,1099.0833333333333,54.26999999999999,CTNS,True,6098.0,12.0,400.0,1.251406729598015,False,3,0.70440173,0.53321415,66.66666666666667,6.339616,1.9932865,0.1111111111111111,
EMC6,707.5,59.6,EMC6,False,,14.11111111111111,78.36111111111111,0.1969419229356352,False,8,1.7728814,1.019887,11.111111111111116,15.955933,2.8306177,0.2222222222222222,
ITGAE,1205.888888888889,50.88,ITGAE,True,3070.0,372.8888888888889,45129.36111111111,1.3726021923359017,False,9,4.4710107,1.6994634,0.0,40.239098,3.7193868,1.0,
CTD-3195I5.5,518.0,48.77,CTD-3195I5.5,False,,8.0,158.5,0.8474789415348686,False,4,0.9892733,0.6877694,55.55555555555556,8.90346,2.292884,0.2222222222222222,
C17orf85,2170.5714285714284,43.790000000000006,C17orf85,True,773.0,103.55555555555556,9951.527777777776,1.8628542845602991,False,8,2.3084447,1.1964782,11.111111111111116,20.776003,3.0808086,0.5555555555555556,
ATP2A3,2122.25,56.88,ATP2A3,False,,115.77777777777777,3786.694444444448,0.6106800483378458,False,9,2.7744431,1.3282529,0.0,24.969988,3.2569416,0.7777777777777778,
ZZEF1,2784.6363636363635,44.49,ZZEF1,False,,30.333333333333332,817.75,0.7172597997440938,False,7,1.1893212,0.7835915,22.22222222222222,10.703891,2.4599214,0.1111111111111111,
CYB5D2,1136.8,49.97,CYB5D2,True,1758.0,30.666666666666668,1818.4999999999995,1.5716148621632648,False,7,1.561312,0.94051963,22.22222222222222,14.051807,2.711498,0.3333333333333333,
ANKFY1,2477.214285714286,44.90999999999998,ANKFY1,True,1973.0,27.88888888888889,1558.1111111111109,1.5305268829128875,False,6,1.071223,0.7281393,33.333333333333336,9.641007,2.364715,0.2222222222222222,
UBE2G1,1409.5,41.77,UBE2G1,False,,455.1111111111111,42215.11111111111,0.9454183102734118,False,9,4.544508,1.7128079,0.0,40.90057,3.7352993,1.0,
SPNS3,1133.2857142857142,53.290000000000006,SPNS3,False,,16.88888888888889,488.86111111111114,0.9603438299188765,False,6,1.1940819,0.7857637,33.333333333333336,10.7467375,2.4635756,0.3333333333333333,
RP13-580F15.2,708.3333333333334,55.85999999999999,RP13-580F15.2,True,1121.0,10.333333333333334,466.0,1.7267705704039278,False,2,0.6351893,0.49175858,77.77777777777779,5.716704,1.9045975,0.2222222222222222,
MYBBP1A,1795.5384615384614,59.88999999999999,MYBBP1A,False,,18.11111111111111,379.1111111111111,0.676685793806572,False,8,1.171448,0.7753942,11.111111111111116,10.543032,2.4460819,0.1111111111111111,
PELP1,1895.0625,48.149999999999984,PELP1,True,2902.0,32.888888888888886,1764.8611111111113,1.3881068032761557,False,7,1.3695238,0.862689,22.22222222222222,12.325714,2.5896955,0.1111111111111111,
ARRB2,1035.75,56.760000000000005,ARRB2,False,,168.44444444444446,7859.777777777773,0.7562910966461022,False,9,3.8345554,1.5757892,0.0,34.510998,3.5698423,1.0,
MED11,762.3333333333334,52.080000000000005,MED11,True,3542.0,113.88888888888889,8122.611111111112,1.3391517899055911,False,8,3.315483,1.4622092,11.111111111111116,29.839348,3.4287913,0.8888888888888888,
PSMB6,669.0,52.81,PSMB6,False,,3310.6666666666665,841146.1250000016,0.6200163519890435,False,9,7.330746,2.119953,0.0,65.976715,4.204345,1.0,
PLD2,1053.8666666666666,54.26999999999999,PLD2,True,1918.0,12.11111111111111,892.6111111111111,1.5398997337279168,False,2,0.5523817,0.43979034,77.77777777777779,4.971435,1.7869873,0.1111111111111111,
SLC25A11,1248.0,58.67999999999999,SLC25A11,False,,162.55555555555554,8811.777777777781,0.8913240463591832,False,9,3.5290866,1.5105203,0.0,31.76178,3.4892626,1.0,
RNF167,943.3125,52.53999999999999,RNF167,True,785.0,281.22222222222223,40025.69444444443,1.8517667293577869,False,9,4.2364693,1.6556475,0.0,38.128223,3.6668441,0.8888888888888888,
PFN1,1001.0,57.98,PFN1,True,1453.0,16903.0,49893942.87499997,1.637695724309346,False,9,8.5229645,2.2537062,0.0,76.70668,4.352941,1.0,
ENO3,847.6470588235294,58.22000000000002,ENO3,True,1070.0,14.222222222222221,740.6944444444445,1.741842646936995,False,4,0.9019541,0.6428818,55.55555555555556,8.117587,2.210205,0.2222222222222222,
SPAG7,814.625,51.64999999999999,SPAG7,False,,608.1111111111111,18865.61111111113,0.2658766883866055,False,9,5.4559135,1.8649966,0.0,49.10322,3.9140854,1.0,
ZNF232,1475.6666666666667,50.38,ZNF232,True,3001.0,28.88888888888889,1472.3611111111113,1.3793936389193358,False,4,1.1310052,0.75659376,55.55555555555556,10.179047,2.4140413,0.3333333333333333,
AC012146.7,454.0,47.63,AC012146.7,False,,27.444444444444443,308.0277777777778,0.3092273404291265,False,9,2.691569,1.3060516,0.0,24.224121,3.2278006,0.6666666666666666,
RABEP1,2529.6,41.37,RABEP1,True,6287.0,80.22222222222223,4671.694444444444,1.219246620056495,False,8,2.0469368,1.1141367,11.111111111111116,18.42243,2.9664285,0.4444444444444444,
NUP88,1067.8461538461538,42.709999999999994,NUP88,True,3013.0,58.333333333333336,3580.0,1.3776451498270523,False,8,2.4093843,1.2265317,11.111111111111116,21.684458,3.12168,0.6666666666666666,
RPAIN,1414.235294117647,45.350000000000016,RPAIN,False,,210.88888888888889,5120.6111111111195,0.3581804578784473,False,9,3.830282,1.5749048,0.0,34.472538,3.5687587,1.0,
C1QBP,735.5714285714286,46.67000000000001,C1QBP,True,6677.0,192.11111111111111,14510.361111111113,1.1597051389095143,False,9,4.239719,1.6562679,0.0,38.15747,3.6675913,1.0,
DHX33,2972.6,45.81,DHX33,True,6135.0,39.77777777777778,2033.6944444444443,1.2457571063546606,False,8,1.3254619,0.8439187,11.111111111111116,11.929157,2.559485,0.1111111111111111,
DERL2,948.8461538461538,41.38,DERL2,False,,969.3333333333334,97690.49999999987,0.6316747689859553,False,9,5.7325683,1.9069567,0.0,51.593113,3.9625852,1.0,
MIS12,1294.4,44.08,MIS12,False,,49.888888888888886,2249.1111111111118,1.0402374408241848,False,7,1.983138,1.0929757,22.22222222222222,17.848242,2.9364197,0.5555555555555556,
NLRP1,3745.0714285714284,46.74,NLRP1,True,1214.0,95.66666666666667,8988.749999999998,1.6978671734487787,False,9,1.9609712,1.0855173,0.0,17.64874,2.9257786,0.1111111111111111,
TXNDC17,836.6,42.730000000000004,TXNDC17,False,,450.8888888888889,39368.11111111106,0.8945998378589741,False,9,5.0288305,1.796553,0.0,45.259476,3.8342664,1.0,
MED31,871.5,40.22,MED31,False,,31.11111111111111,537.6111111111113,0.4556682876464146,False,8,2.1441667,1.1455489,11.111111111111116,19.2975,3.0104978,0.5555555555555556,
XAF1,1110.7142857142858,44.21000000000001,XAF1,True,32.0,396.3333333333333,126505.25000000004,3.5074373133959424,False,9,4.283758,1.6646376,0.0,38.55382,3.6776624,1.0,
AC027763.2,720.8888888888889,43.300000000000004,AC027763.2,True,7087.0,57.0,2798.5,1.1061196622974148,False,8,2.66971,1.3001126,11.111111111111116,24.02739,3.2199707,0.5555555555555556,
RNASEK,774.0,57.04,RNASEK,False,,20.0,335.00000000000006,0.5206195423153566,False,9,1.9337182,1.0762706,0.0,17.403463,2.9125388,0.2222222222222222,
ACADVL,872.3846153846154,58.5,ACADVL,True,293.0,223.33333333333334,38575.0,2.2520265829513617,False,9,3.8925955,1.5877229,0.0,35.03336,3.5844452,0.8888888888888888,
MIR324,83.0,61.45,MIR324,True,4968.0,0.5555555555555556,2.7777777777777777,1.3087016193626633,False,1,0.29177347,0.25601605,88.88888888888889,2.6259613,1.2881194,0.1111111111111111,
DVL2,1062.2,55.13999999999999,DVL2,True,3267.0,15.333333333333334,604.7499999999999,1.356877259336729,False,5,0.9681924,0.67711556,44.44444444444444,8.713732,2.2735405,0.1111111111111111,
PHF23,1015.5,59.51,PHF23,False,,49.55555555555556,1798.7777777777774,0.8388242566266949,False,8,2.2132509,1.1672832,11.111111111111116,19.919258,3.0406702,0.5555555555555556,
GABARAP,810.0,50.38,GABARAP,False,,116.11111111111111,2973.36111111111,0.4776646025125186,False,9,3.7478387,1.5576895,0.0,33.73055,3.5476196,1.0,
CTDNEP1,998.4166666666666,52.52999999999998,CTDNEP1,False,,71.88888888888889,2368.361111111112,0.7092861187190097,False,9,2.8829138,1.3565859,0.0,25.946224,3.2938433,0.7777777777777778,
ELP5,1056.6,51.29999999999998,ELP5,True,7290.0,180.66666666666666,12402.25,1.0814404928334915,False,8,3.5643816,1.518283,11.111111111111116,32.079433,3.4989119,0.8888888888888888,
EIF5A,1109.5454545454545,55.26999999999999,EIF5A,True,6841.0,3468.4444444444443,1681984.277777779,1.1384881711710901,False,9,6.8418565,2.0594757,0.0,61.57671,4.136393,1.0,
ACAP1,1069.5,54.56,ACAP1,True,659.0,201.77777777777777,25783.444444444445,1.9212654759239916,False,9,3.7865498,1.5658098,0.0,34.07895,3.5576012,1.0,
TMEM256,466.6666666666667,57.95000000000001,TMEM256,False,,54.333333333333336,1305.0,0.5449971296056753,False,9,3.454696,1.4939588,0.0,31.092264,3.468615,1.0,
CHRNB1,1446.875,51.92000000000001,CHRNB1,True,1095.0,39.55555555555556,2814.277777777778,1.7364946037748086,False,5,1.3547313,0.85642666,44.44444444444444,12.192582,2.5796547,0.3333333333333333,
POLR2A,1396.6666666666667,49.68,POLR2A,True,179.0,154.22222222222223,27492.694444444445,2.48184531664203,False,9,3.0389795,1.395992,0.0,27.350817,3.3446558,0.7777777777777778,
TNFSF12,1254.6,54.989999999999995,TNFSF12,False,,33.55555555555556,1007.7777777777776,0.771750679000924,False,8,1.8109924,1.0335376,11.111111111111116,16.298931,2.8506448,0.4444444444444444,
EIF4A1,815.578947368421,52.92000000000002,EIF4A1,False,,8.777777777777779,183.69444444444446,0.8685759377689283,False,5,0.93910694,0.6622275,44.44444444444444,8.451962,2.2462225,0.2222222222222222,
AC113189.5,404.25,61.02,AC113189.5,True,3885.0,2.111111111111111,40.111111111111114,1.3248489622782258,False,1,0.3211931,0.2785352,88.88888888888889,2.890738,1.3585988,0.1111111111111111,
MPDU1,837.5185185185185,56.21000000000002,MPDU1,True,260.0,75.0,9069.25,2.3095367138166663,False,6,2.1003091,1.1315018,33.333333333333336,18.902782,2.9908595,0.5555555555555556,
FXR2,923.0,48.07,FXR2,False,,9.333333333333334,219.24999999999997,0.9553846489715887,False,3,0.75735784,0.5638115,66.66666666666667,6.8162203,2.056201,0.1111111111111111,
SAT2,813.2142857142857,56.73000000000001,SAT2,True,6922.0,167.88888888888889,11667.36111111111,1.1278869537552552,False,9,4.0271544,1.6148541,0.0,36.24439,3.6175013,1.0,
TP53,1416.235294117647,48.850000000000016,TP53,False,,427.6666666666667,31981.5,0.7889635427545361,False,9,4.503019,1.7052969,0.0,40.52717,3.726348,1.0,
WRAP53,1848.9,50.13,WRAP53,True,508.0,35.666666666666664,2871.2500000000005,2.029146388092283,False,3,0.90468776,0.6443181,66.66666666666667,8.14219,2.2129,0.3333333333333333,
LSMD1,634.25,44.28,LSMD1,False,,619.0,46664.74999999997,0.6389073849226226,False,9,5.688869,1.9004447,0.0,51.19982,3.955079,1.0,
CHD3,2159.470588235294,53.16999999999999,CHD3,False,,30.22222222222222,976.6944444444446,0.860936962010585,False,7,1.2181163,0.79665834,22.22222222222222,10.963047,2.4818225,0.2222222222222222,
SCARNA21-1,139.0,64.03,SCARNA21,True,7385.0,4.888888888888889,100.36111111111111,1.0702342309490933,False,2,0.8070611,0.5917018,77.77777777777779,7.26355,2.1118543,0.2222222222222222,
CNTROB,1744.0,48.76999999999999,CNTROB,True,1845.0,11.222222222222221,1133.4444444444443,1.556221785144814,False,1,0.30612746,0.26706663,88.88888888888889,2.7551472,1.3231275,0.1111111111111111,
VAMP2,1265.75,58.14,VAMP2,True,7417.0,97.44444444444444,5252.527777777777,1.066274940227318,False,9,2.9330459,1.3694142,0.0,26.397413,3.3104486,0.7777777777777778,
TMEM107,968.1111111111111,49.51,TMEM107,False,,144.0,3492.0,0.41828018771151354,False,9,3.7341657,1.5548055,0.0,33.60749,3.5440702,0.8888888888888888,
AURKB,818.8666666666667,52.70000000000002,AURKB,True,900.0,77.44444444444444,7656.527777777778,1.800971440513082,False,8,2.7949092,1.3336605,11.111111111111116,25.154182,3.264009,0.6666666666666666,
LINC00324,2082.0,54.64,LINC00324,False,,93.66666666666667,2191.749999999998,0.4687658831124371,False,9,2.6231537,1.2873448,0.0,23.608383,3.203087,0.7777777777777778,
RP11-849F2.8,660.0,52.73,RP11-849F2.8,True,859.0,12.11111111111111,588.1111111111112,1.8172027551088263,False,2,0.7286187,0.54732263,77.77777777777779,6.557568,2.0225494,0.2222222222222222,
CTC1,1265.6153846153845,48.75,CTC1,True,2442.0,24.77777777777778,1252.6944444444443,1.4468856268559498,False,5,1.1054069,0.74450874,44.44444444444444,9.948662,2.3932173,0.3333333333333333,
PFAS,1749.6666666666667,51.840000000000025,PFAS,False,,80.55555555555556,1036.7777777777771,0.26916627444327124,False,9,2.6836824,1.3039129,0.0,24.153143,3.2249827,0.7777777777777778,
SLC25A35,1676.5,55.32,SLC25A35,False,,15.555555555555555,416.5277777777777,0.9162715482698985,False,5,0.9665341,0.67627263,44.44444444444444,8.698807,2.272003,0.2222222222222222,
RANGRF,893.8333333333334,59.59000000000001,RANGRF,False,,16.444444444444443,156.27777777777783,0.3184727268303039,False,8,1.6519046,0.9752781,11.111111111111116,14.867142,2.7642505,0.2222222222222222,
RPL26,590.5384615384615,43.77999999999999,RPL26,False,,224.11111111111111,11797.861111111113,0.7562702817033303,False,9,4.700076,1.7404795,0.0,42.300686,3.7681684,1.0,Ribosomal Processes
NDEL1,1085.5,44.62,NDEL1,True,642.0,41.22222222222222,5501.944444444444,1.927389639033126,False,5,1.3035271,0.8344415,44.44444444444444,11.731744,2.5440984,0.3333333333333333,
CCDC42,999.6666666666666,50.34,CCDC42,True,3167.0,4.222222222222222,160.44444444444446,1.365289492525724,False,1,0.26812825,0.23754199,88.88888888888889,2.4131541,1.2276368,0.1111111111111111,
PIK3R5,1609.4705882352941,47.52999999999999,PIK3R5,True,6284.0,68.11111111111111,3817.111111111111,1.2198368304639182,False,8,2.2465277,1.177586,11.111111111111116,20.218748,3.0548851,0.4444444444444444,
CTB-41I6.1,402.0,57.36,CTB-41I6.1,False,,3.2222222222222223,42.44444444444445,0.8958896890760661,False,2,0.55997086,0.44466713,77.77777777777779,5.0397377,1.7983606,0.1111111111111111,
CTB-41I6.2,557.0,41.21,CTB-41I6.2,True,6843.0,5.222222222222222,117.94444444444444,1.138281607741878,False,2,0.5874904,0.4621544,77.77777777777779,5.2874136,1.8385499,0.1111111111111111,
STX8,606.4166666666666,43.43,STX8,False,,309.22222222222223,10766.19444444444,0.4333553155980261,False,9,5.0469174,1.7995486,0.0,45.422256,3.837779,1.0,
SCO1,1009.8,39.99,SCO1,True,1301.0,97.66666666666667,8287.5,1.6773037237401833,False,7,2.5528731,1.2677566,22.22222222222222,22.975859,3.1770475,0.5555555555555556,
ADPRM,1173.75,40.58,ADPRM,True,465.0,33.666666666666664,2709.5,2.065852781693228,False,4,1.2565416,0.81383336,55.55555555555556,11.308874,2.5103204,0.3333333333333333,
ZNF18,1568.5714285714287,41.67000000000001,ZNF18,False,,36.888888888888886,1180.6111111111113,0.7981618747790716,False,7,1.6869496,0.9884066,22.22222222222222,15.182547,2.7839334,0.2222222222222222,
MAP2K4,1410.2,37.09000000000002,MAP2K4,False,,35.666666666666664,658.0000000000002,0.46501639472867995,False,8,1.8697001,1.0542076,11.111111111111116,16.827301,2.880731,0.2222222222222222,
RP11-471L13.3,339.0,43.95,RP11-471L13.3,False,,6.222222222222222,7.944444444444444,0.05954567925892026,False,9,1.8731581,1.0554118,0.0,16.858423,2.8824754,0.1111111111111111,
ELAC2,1473.5238095238096,48.08000000000001,ELAC2,True,7357.0,78.11111111111111,3980.86111111111,1.0746017417321927,False,9,2.5383635,1.2636644,0.0,22.845272,3.171586,0.5555555555555556,
COX10-AS1,1277.5,40.99,COX10-AS1,False,,49.0,1577.5,0.7458464446969363,False,8,2.182073,1.1575329,11.111111111111116,19.638659,3.027166,0.3333333333333333,
COX10,1589.0,38.47,COX10,True,413.0,62.55555555555556,5978.027777777777,2.1150107446421713,False,6,1.794287,1.0275769,33.333333333333336,16.148582,2.8419156,0.5555555555555556,
