gene_name,transcript_length,GC_content,gene_name,TSS,start,end,chr,dir,ENSG,highly_variable,highly_variable_rank,means,variances,variances_norm,mt,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,F_pval
LAIR2,622.6666666666666,49.20000000000001,LAIR2,55009100,55009100,55021897,19,1,ENSG00000167618,True,90.0,209.25714285714287,89986.30973084887,2.3436357315955774,False,48,3.350733,1.4703443,31.428571428571427,234.55132,5.461929,1.340232987499954e-05
KIR3DX1,1985.0,49.01,KIR3DX1,55043909,55043909,55057053,19,1,ENSG00000104970,False,,5.757142857142857,351.9546583850931,0.7639723480257521,False,9,0.3020273,0.2639225,87.14285714285714,21.14191,3.0974722,0.07483761643464075
LILRP2,1755.0,46.04,LILRP2,55219700,55219700,55224955,19,1,ENSG00000170858,True,641.0,15.628571428571428,3272.7875776397514,1.7126148004044408,False,9,0.35630673,0.30476537,87.14285714285714,24.941471,3.255843,0.6447494369226039
KIR2DL4,1355.888888888889,46.62,KIR2DL4,55315066,55236002,55325972,19,-1,ENSG00000189013,True,21.0,313.7,243092.01014492754,3.8511192917315062,False,35,2.4322727,1.2332226,50.0,170.25908,5.1431775,3.677584780877513e-14
KIR2DL3,1588.5,47.84,KIR2DL3,55249980,55249980,55295776,19,1,ENSG00000243772,True,118.0,69.47142857142858,32934.948447204966,2.2192774577143752,False,19,1.1551856,0.76787686,72.85714285714286,80.86299,4.405047,1.3468932075056968e-07
KIR2DS4,1142.5,49.06,KIR2DS4,55344131,55344131,55360024,19,1,ENSG00000221957,True,10.0,294.62857142857143,770756.2078674949,4.973936659346109,False,28,1.7321348,1.0050833,60.0,121.249435,4.8060637,6.733843087285751e-07
KIR3DL2,1711.5,47.07,KIR3DL2,55361898,55361898,55378662,19,1,ENSG00000240403,True,34.0,69.32857142857142,42601.49917184266,3.518501303037667,False,15,0.77376586,0.5731049,78.57142857142857,54.163612,4.0103035,8.463630499522172e-29
NCR1,926.0,49.16,NCR1,55417508,55417508,55427508,19,1,ENSG00000189430,False,,2.8857142857142857,98.21863354037268,0.5738188414909022,False,7,0.28119323,0.24779186,90.0,19.683525,3.0293374,0.10617868668025324
NLRP2,1957.7,49.09000000000002,NLRP2,55464498,55464498,55512510,19,1,ENSG00000022556,True,2719.0,12.32857142857143,1802.1078674948242,1.3049480845696197,False,13,0.44316712,0.3668401,81.42857142857143,31.021698,3.4664137,0.2135572018853834
CTC-550B14.7,561.6666666666666,49.09,CTC-550B14.7,55517561,55517561,55559454,19,1,ENSG00000267265,False,,2.2714285714285714,67.9687370600414,0.5715234447591413,False,7,0.2822744,0.24863537,90.0,19.759209,3.03299,1.779807089635421e-06
RDH13,1046.0,52.13000000000002,RDH13,55554475,55550476,55582659,19,1,ENSG00000160439,False,,9.657142857142857,625.3879917184265,0.6421513048470138,False,15,0.59953856,0.46971518,78.57142857142857,41.9677,3.7604487,0.44191602682604103
PPP1R12C,1824.0,57.60000000000001,PPP1R12C,55628927,55602281,55628927,19,-1,ENSG00000125503,False,,11.214285714285714,789.3592132505177,0.6537634863515288,False,23,0.6195113,0.48212445,67.14285714285715,43.36579,3.7924688,0.23771453138845575
HSPBP1,974.9,51.90999999999998,HSPBP1,55791728,55773599,55791749,19,-1,ENSG00000133265,True,725.0,20.557142857142857,4572.163354037268,1.679205860693886,False,15,0.60847455,0.47528625,78.57142857142857,42.59322,3.7749016,0.5352550461022583
RPL28,1519.3333333333333,52.88999999999999,RPL28,55896713,55896713,55914612,19,1,ENSG00000108107,False,,235.5,16556.717391304348,0.3774017599495198,False,69,4.310394,1.669666,1.4285714285714235,301.72757,5.7128334,0.49683818342441766
ZNF524,950.3333333333334,62.18,ZNF524,56111388,56111388,56114504,19,1,ENSG00000171443,False,,3.9857142857142858,221.46356107660458,0.8110643035851343,False,6,0.28748584,0.25269136,91.42857142857143,20.124008,3.0504103,0.6639927842356388
ZNF580,905.8333333333334,57.449999999999996,ZNF580,56146382,56146382,56154835,19,1,ENSG00000213015,False,,7.142857142857143,454.55900621118013,0.7238580712432917,False,12,0.48012516,0.39212665,82.85714285714285,33.60876,3.544107,0.8507146637980953
ZNF581,1078.25,58.42,ZNF581,56146825,56146825,56156988,19,1,ENSG00000171425,True,2369.0,14.0,2211.8260869565215,1.3425532526265787,False,9,0.5065813,0.40984306,87.14285714285714,35.460693,3.5962348,0.7256114708201847
U2AF2,1136.125,56.02999999999999,U2AF2,56165512,56165512,56186081,19,1,ENSG00000063244,False,,3.8714285714285714,143.6209109730849,0.5481243987602511,False,9,0.33587202,0.28958428,87.14285714285714,23.511042,3.1991236,0.8936261101180514
ZSCAN5A,995.4444444444445,44.05999999999998,ZSCAN5A,56739659,56732681,56879752,19,1,ENSG00000131848,False,,9.614285714285714,758.8490683229815,0.7843439093333331,False,12,0.5584224,0.44367403,82.85714285714285,39.08957,3.691116,0.500473673306876
AC006116.20,443.375,45.68,AC006116.20,56784138,56784138,56821819,19,1,ENSG00000267710,True,3640.0,3.0428571428571427,224.09958592132503,1.208903365266359,False,6,0.25562912,0.22763674,91.42857142857143,17.89404,2.9388466,0.6587898458968857
ZNF583,1644.875,38.949999999999996,ZNF583,56909335,56909335,56947404,19,1,ENSG00000198440,True,2903.0,10.1,1335.1347826086958,1.2834159482401128,False,9,0.3552033,0.30395147,87.14285714285714,24.864231,3.252861,0.2531841184383754
ZNF805,2231.0,46.52,ZNF805,57752053,57751973,57766503,19,1,ENSG00000204524,True,2598.0,8.542857142857143,1069.208281573499,1.31673101284586,False,6,0.2662589,0.2360668,91.42857142857143,18.638123,2.9774728,0.30379172808693966
CTC-444N24.11,4258.0,36.36,CTC-444N24.11,57815673,57815673,57819930,19,1,ENSG00000268205,False,,23.614285714285714,3044.2983436853,0.9423725133194087,False,21,0.6204165,0.48268324,70.0,43.429157,3.793896,0.9089020298102933
ZNF304,3809.25,47.4,ZNF304,57862694,57862675,57871266,19,1,ENSG00000131845,True,1958.0,25.17142857142857,4896.375983436853,1.4042082138012084,False,16,0.5194317,0.4183364,77.14285714285715,36.360218,3.6206064,0.9597919256757378
ZNF547,1126.75,46.52,ZNF547,57874845,57874845,57890933,19,1,ENSG00000152433,True,5338.0,25.085714285714285,3796.4853002070395,1.0931575438251113,False,14,0.7662844,0.5688781,80.0,53.639908,4.0007644,0.018077142620306588
ZNF548,949.9166666666666,45.92000000000001,ZNF548,57901218,57901218,57912786,19,1,ENSG00000188785,False,,14.157142857142857,1642.7720496894412,0.9821846642958179,False,10,0.5559061,0.4420581,85.71428571428572,38.91343,3.6867127,0.020051980851073927
ZNF17,1425.2857142857142,47.68,ZNF17,57922531,57922531,57933307,19,1,ENSG00000186272,True,588.0,10.757142857142858,1972.3314699792963,1.7324366804132774,False,7,0.29453364,0.25815052,90.0,20.617355,3.0734966,0.0480665398219792
ZNF749,1072.75,48.04,ZNF749,57946697,57946697,57956853,19,1,ENSG00000186230,False,,16.37142857142857,1910.6136645962736,0.9397430841413866,False,20,0.91346985,0.6489183,71.42857142857143,63.94289,4.173508,0.08711859874957578
ZNF419,1616.0,48.54999999999999,ZNF419,57999079,57999079,58006048,19,1,ENSG00000105136,False,,11.842857142857143,1143.090890269151,0.8762354614819147,False,11,0.4809815,0.39270505,84.28571428571429,33.668705,3.5458374,0.4245857380344054
ZNF773,2011.8333333333333,43.76,ZNF773,58011283,58011283,58029772,19,1,ENSG00000152439,True,2358.0,26.457142857142856,4968.541614906832,1.3442618697631392,False,18,0.68452424,0.5214832,74.28571428571429,47.9167,3.8901188,0.36872382795587494
ZNF549,3520.75,43.95,ZNF549,58038693,58038693,58068910,19,1,ENSG00000121406,True,922.0,24.942857142857143,6316.431469979296,1.615652379365921,False,15,0.53541577,0.4288012,78.57142857142857,37.479103,3.6501153,0.6649348981617393
ZNF550,2615.125,44.480000000000004,ZNF550,58071180,58046625,58071231,19,-1,ENSG00000251369,True,391.0,18.357142857142858,4775.3343685300215,1.850234203809622,False,10,0.4229024,0.35269874,85.71428571428572,29.603168,3.4211035,0.3803328922448611
ZNF416,2561.0,48.61,ZNF416,58090295,58082934,58090295,19,-1,ENSG00000083817,True,1852.0,13.771428571428572,2288.6716356107663,1.4206046169843012,False,8,0.31333035,0.27256617,88.57142857142857,21.933125,3.1325824,0.34265536232232785
ZNF134,1294.75,47.38,ZNF134,58125601,58125601,58134724,19,1,ENSG00000213762,True,313.0,47.81428571428572,14293.631677018635,1.9138868487079883,False,16,0.9245855,0.65471065,77.14285714285715,64.720985,4.185418,0.007095225452949126
ZNF211,1940.0714285714287,41.88999999999999,ZNF211,58141763,58141761,58154147,19,1,ENSG00000121417,True,473.0,46.92857142857143,13135.42960662526,1.7977623713307225,False,22,0.9437682,0.66462845,68.57142857142857,66.063774,4.205644,0.26136717740730836
ZNF671,1579.0,49.44,ZNF671,58238981,58231119,58238992,19,-1,ENSG00000083814,True,405.0,46.58571428571429,21656.94182194617,1.8426902387247288,False,19,0.873603,0.6278633,72.85714285714286,61.15221,4.129586,0.6223964534605526
ZNF776,1772.8,43.81,ZNF776,58258164,58258164,58269527,19,1,ENSG00000152443,False,,12.885714285714286,1346.3055900621118,0.9161222211353018,False,12,0.48998085,0.39876327,82.85714285714285,34.29866,3.563845,0.796201261173954
ZNF586,1361.1666666666667,46.13,ZNF586,58281023,58281023,58331307,19,1,ENSG00000083828,True,817.0,30.52857142857143,12305.557142857144,1.6504646672767367,False,17,0.7621288,0.5665226,75.71428571428571,53.349014,3.9954264,0.9407723938630541
ZNF552,1238.75,47.58,ZNF552,58324772,58315209,58326281,19,-1,ENSG00000178935,True,1596.0,13.871428571428572,2377.070186335404,1.4610167832584113,False,14,0.5343362,0.42809784,80.0,37.403534,3.6481495,0.2821007982580162
ZNF814,1266.0714285714287,46.12,ZNF814,58368657,58360099,58400442,19,1,ENSG00000204514,True,1964.0,33.614285714285714,12218.414285714285,1.4034939874913313,False,27,1.1675802,0.7736114,61.42857142857143,81.73062,4.41559,0.7127058219667084
ZNF274,1766.0625,47.51999999999999,ZNF274,58694396,58694396,58724928,19,1,ENSG00000171606,False,,28.942857142857143,3725.0111801242238,0.906727559328809,False,18,0.84377086,0.61181283,74.28571428571429,59.06396,4.09541,0.753798553718502
ZNF544,1665.4285714285713,47.36000000000001,ZNF544,58739960,58739960,58788815,19,1,ENSG00000198131,True,3558.0,6.314285714285714,640.1026915113872,1.217331075165839,False,10,0.32101968,0.2784039,85.71428571428572,22.471378,3.1557817,0.5480662064154219
ERVK3-1,1141.25,45.38999999999999,ERVK3-1,58816715,58816715,58827023,19,1,ENSG00000142396,False,,43.68571428571428,2378.595445134576,0.3544791496697606,False,61,2.313218,1.19792,12.857142857142856,161.92526,5.0932918,0.5920545195151786
RPS5,973.0,51.14999999999999,RPS5,58897767,58897767,58906173,19,1,ENSG00000083845,False,,492.25714285714287,72292.62857142858,0.6817535292387606,False,66,5.3344035,1.8459957,5.714285714285716,373.40823,5.925347,0.022093013514384086
SLC27A5,1704.875,51.36000000000001,SLC27A5,59010630,58990879,59023780,19,-1,ENSG00000083807,False,,26.52857142857143,2980.600621118013,0.8038845211807384,False,22,0.9664708,0.67624044,68.57142857142857,67.652954,4.229064,0.6751541040051285
TRIM28,990.5333333333333,59.29999999999998,TRIM28,59055458,59055458,59062089,19,1,ENSG00000130726,True,5104.0,38.65714285714286,6412.344513457558,1.1070496470218747,False,30,1.4238166,0.8853434,57.14285714285714,99.66716,4.6118197,0.09547344693214725
CHMP2A,774.0,54.26,CHMP2A,59065464,59062933,59066491,19,-1,ENSG00000130724,False,,585.2714285714286,125250.75134575565,0.9430030603659344,False,69,5.726602,1.9060701,1.4285714285714235,400.86215,5.996109,0.7744577068579119
UBE2M,672.2,61.71,UBE2M,59070327,59067079,59070327,19,-1,ENSG00000130725,False,,8.342857142857143,364.14161490683233,0.46417011591290946,False,24,0.90015453,0.6419352,65.71428571428571,63.01082,4.159052,0.0002946628475972484
AC016629.8,1230.3333333333333,55.080000000000005,AC016629.8,59070496,59070496,59086164,19,1,ENSG00000267858,False,,7.742857142857143,455.44016563147005,0.6459465033291789,False,19,0.5830727,0.45936772,72.85714285714286,40.81509,3.7332573,0.556391936701687
MZF1,2124.625,55.32999999999999,MZF1,59075980,59073298,59084942,19,1,ENSG00000099326,False,,5.7,408.2130434782609,0.8987249531552275,False,9,0.2999161,0.26229972,87.14285714285714,20.994125,3.0907755,0.6515520645457482
CENPBD1P1,965.75,45.66,CENPBD1P1,59084870,59084870,59111168,19,1,ENSG00000213753,False,,4.985714285714286,239.75341614906836,0.6375377141691462,False,17,0.48573923,0.39591244,75.71428571428571,34.001747,3.555398,0.5006409769450886
SH3YL1,1280.9310344827586,40.77999999999998,SH3YL1,218866,217730,266398,2,1,ENSG00000035115,False,,11.957142857142857,1121.8677018633541,0.8483300150590953,False,12,0.5340484,0.42791024,82.85714285714285,37.383385,3.6476247,0.24253337355018018
ACP1,820.2307692307693,42.67,ACP1,264140,264140,278283,2,1,ENSG00000143727,False,,542.8,65183.640579710205,0.541794619695543,False,68,5.708285,1.9033433,2.857142857142858,399.57993,5.9929132,0.6779347166001998
TMEM18,1462.875,53.38999999999999,TMEM18,677439,667335,677439,2,-1,ENSG00000151353,False,,36.642857142857146,4730.0300207039345,0.8703155006540699,False,26,1.2377115,0.8054537,62.857142857142854,86.63981,4.473235,0.94851458861378
TSSC1,1059.5714285714287,48.26999999999999,TSSC1,3324315,3192696,3381653,2,-1,ENSG00000032389,True,3516.0,40.9,7579.395652173913,1.2227612879611132,False,21,1.1354891,0.7586957,70.0,79.48424,4.3880615,0.03810153111779604
ADI1,2305.0,44.71,ADI1,3523507,3501132,3523507,2,-1,ENSG00000182551,False,,156.88571428571427,22301.26211180125,0.7966694368712693,False,51,2.7235513,1.3146778,27.142857142857146,190.64859,5.2556634,0.0364839287304624
AC108488.4,641.4,52.64,AC108488.4,3584463,3579403,3584463,2,-1,ENSG00000242282,False,,7.742857142857143,514.9184265010352,0.7303039613050848,False,12,0.5851444,0.4606755,82.85714285714285,40.96011,3.7367194,0.005482722299221983
RNASEH1,1317.5,45.37,RNASEH1,3605879,3592383,3606206,2,-1,ENSG00000171865,False,,48.94285714285714,7002.953209109733,0.9124328868090328,False,31,1.5843385,0.94946957,55.714285714285715,110.9037,4.7176385,0.5068748874898249
RNASEH1-AS1,1021.5,47.49,RNASEH1-AS1,3606082,3606082,3609324,2,1,ENSG00000234171,False,,10.428571428571429,1095.9585921325054,1.0058764309646402,False,10,0.48445016,0.39504445,85.71428571428572,33.91151,3.5528166,0.013211798435919443
RPS7,1275.2222222222222,44.76,RPS7,3622795,3622795,3628509,2,1,ENSG00000171863,False,,268.85714285714283,27617.225672877863,0.5407751297315662,False,66,4.4713187,1.6995196,5.714285714285716,312.9923,5.7493687,0.009864526419186509
TMSB4XP2,181.5,49.52,TMSB4XP2,3665347,3665138,3665347,2,-1,ENSG00000188765,False,,1.7571428571428571,3.0271221532091097,0.038253879096406575,False,48,1.4596354,0.9000131,31.428571428571427,102.17448,4.6364217,0.6015272833473388
CMPK2,1487.0,44.86000000000001,CMPK2,7005827,6980701,7006766,2,-1,ENSG00000134326,True,333.0,30.17142857142857,8695.941200828158,1.8958400093167955,False,14,0.72476584,0.5450913,80.0,50.73361,3.9461076,0.08743056854275141
RSAD2,1215.8333333333333,40.0,RSAD2,7005937,7005937,7038370,2,1,ENSG00000134321,True,800.0,27.457142857142856,8104.918426501035,1.6544443610220534,False,18,0.78589314,0.5799186,74.28571428571429,55.01252,4.025575,0.42025226166755136
AC013460.1,868.5,42.04,AC013460.1,7561392,7561392,7590385,2,1,ENSG00000229727,False,,2.5428571428571427,129.2952380952381,0.9143908681433082,False,6,0.2434129,0.21785994,91.42857142857143,17.038902,2.8925307,0.7104445209762107
AC092580.3,469.0,48.83,AC092580.3,7812377,7811735,7812377,2,-1,ENSG00000230515,False,,2.157142857142857,68.13436853002071,0.6209334673642966,False,6,0.27102715,0.23982535,91.42857142857143,18.9719,2.9943264,0.26978123175510826
AC092580.4,243.0,42.92,AC092580.4,7865932,7865932,7870836,2,1,ENSG00000235576,True,864.0,2316.6428571428573,1683074.7546583842,1.633018500241772,False,69,8.432042,2.2441127,1.4285714285714235,590.2429,6.382227,2.1518062335619897e-10
LINC00299,1307.5,42.76,LINC00299,8464760,8147901,8523751,2,-1,ENSG00000236790,True,3449.0,18.242857142857144,6071.172049689441,1.2298101454838672,False,19,0.7434533,0.5558678,72.85714285714286,52.041733,3.971079,0.5258403249128094
ID2,1125.0,49.26,ID2,8818975,8818975,8824583,2,1,ENSG00000115738,False,,3640.0857142857144,2148010.4273291915,0.9634528458489193,False,69,7.421635,2.130804,1.4285714285714235,519.51447,6.2548175,7.560023358570057e-08
KIDINS220,3650.3571428571427,38.269999999999996,KIDINS220,8867347,8865408,8977760,2,1,ENSG00000134313,True,170.0,91.9,32566.265217391305,2.0792641507729743,False,38,1.4713497,0.9047645,45.714285714285715,102.99448,4.6443377,0.29036767342676695
ITGB1BP1,1125.6666666666667,45.09000000000002,ITGB1BP1,9563358,9543604,9563676,2,-1,ENSG00000119185,False,,288.2857142857143,37163.30848861285,0.671283655335134,False,61,4.387424,1.6840674,12.857142857142856,307.1197,5.7304883,0.24376768439362947
CPSF3,1521.6,42.1,CPSF3,9563697,9563697,9613230,2,1,ENSG00000119203,True,6097.0,89.98571428571428,16247.289648033127,1.0611425505690646,False,41,2.1032493,1.1324497,41.42857142857142,147.22745,4.998748,0.15105892703850665
IAH1,1026.1875,45.86000000000001,IAH1,9613787,9613787,9636672,2,1,ENSG00000134330,False,,58.6,5882.88115942029,0.6208854395829393,False,40,2.102147,1.1320945,42.85714285714286,147.1503,4.998227,0.10871694314378753
ADAM17,2431.6666666666665,41.0,ADAM17,9695917,9628615,9695921,2,-1,ENSG00000151694,False,,30.542857142857144,3567.353209109731,0.8139410361286735,False,27,1.0023357,0.69431436,61.42857142857143,70.1635,4.26498,0.6919774250468564
YWHAQ,1228.6,40.33,YWHAQ,9770745,9724101,9771143,2,-1,ENSG00000134308,True,1818.0,456.1,137227.4536231884,1.425824783034722,False,57,4.3279605,1.6729685,18.571428571428573,302.95724,5.716887,0.0023131528102033278
TAF1B,997.1818181818181,39.529999999999994,TAF1B,9983483,9983483,10074545,2,1,ENSG00000115750,True,203.0,41.214285714285715,12654.05486542443,2.022697424335918,False,21,1.1106892,0.7470145,70.0,77.74824,4.3662558,0.6684085992816562
RP11-254F7.2,1572.0,47.96,RP11-254F7.2,10180790,10179219,10180790,2,-1,ENSG00000260077,False,,6.2,340.88695652173914,0.665533299690547,False,9,0.3656549,0.3116341,87.14285714285714,25.595842,3.2807548,0.05264807034374545
HPCAL1,1921.8,52.11999999999999,HPCAL1,10443015,10443015,10567743,2,1,ENSG00000115756,True,2168.0,9.8,1363.3797101449277,1.3698538056038443,False,8,0.3228765,0.27980855,88.57142857142857,22.601357,3.1613042,0.7616383397287174
ODC1,1438.75,46.16,ODC1,10588630,10580094,10588630,2,-1,ENSG00000115758,True,813.0,40.8,12920.97391304348,1.6520065795311478,False,23,1.032863,0.7094452,67.14285714285715,72.30041,4.294566,0.31213347692184346
NOL10,2007.8333333333333,40.73,NOL10,10830098,10710892,10830101,2,-1,ENSG00000115761,False,,23.442857142857143,2231.380745341615,0.6969263272840349,False,22,0.8194098,0.5985122,68.57142857142857,57.358685,4.066608,0.05928031222434888
RN7SL832P,1024.0,45.27,RN7SL832P,10830470,10830470,10832225,2,1,ENSG00000243819,False,,4.828571428571428,234.0281573498965,0.6511013850455545,False,15,0.48300138,0.394068,78.57142857142857,33.810097,3.5499074,0.6908406582912094
PDIA6,1780.2857142857142,46.269999999999996,PDIA6,10952970,10923517,10978103,2,-1,ENSG00000143870,False,,451.14285714285717,97086.76190476186,1.0227359308783024,False,61,4.36068,1.6790909,12.857142857142856,305.24762,5.724394,0.0002529290973952584
